step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.449867734877266,0,0.0,1.0,0,0.0,1.0,0,0.0,0.293739806062345,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.80648469691179,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5634957537566637,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,15.212441561186814,0,0.0,1.0,0,0.0,1.0,0,0.0,0.17051610941729733,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,4.0,0.1111111111111111,17.576121138629848,0,0.0,1.0,0,0.0,1.0,1,4.0,0.2978757928067982,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,4.0
25.0,0,0.0,0.0,17.372306292761305,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4536988909049739,0,0.0,0.4927296443550724,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,2,4.0,0.07692307692307693,19.145090565102,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,1.7912363932557464e-05,1,1.0,0.49404035975359856,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,4.0
35.0,2,14.0,0.23728813559322035,19.885479089636686,0,0.0,1.0,0,0.0,0.06779078346342227,0,0.0,1.0,1,8.0,0.0,1,6.0,0.16256977744627324,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,14.0
40.0,4,29.0,0.453125,19.144636517171364,0,0.0,1.0,0,0.0,0.37661529551057044,0,0.0,1.0,1,13.0,0.0,3,16.0,0.11249439001390465,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,29.0
45.0,7,52.0,0.7027027027027027,17.929691768138625,0,0.0,1.0,0,0.0,0.6449209927889584,0,0.0,1.0,1,18.0,0.08785643958572086,4,34.0,0.03640362675934223,0,0.0,0.959491090902329,1,0.0,0.0,0,0.0,1.0,6,52.0
