step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.502797797483346,0,0.0,1.0,0,0.0,1.0,0,0.0,0.34148298085479967,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,17.320012024022287,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7707217341016948,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,15.154431508108607,0,0.0,1.0,0,0.0,1.0,0,0.0,0.19441229226949652,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,5.0,0.1388888888888889,17.138876708052422,0,0.0,1.0,0,0.0,1.0,1,5.0,0.4096279241699184,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,5.0
25.0,0,0.0,0.0,17.31763641138937,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.49919302125063275,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,1.0,0.019230769230769232,18.582947473922346,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9699069379739026,1,1.0,0.2601578588591817,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0
35.0,2,8.0,0.13559322033898305,19.056328492035014,0,0.0,1.0,0,0.0,0.08349529604528175,0,0.0,1.0,0,0.0,0.012692111651337186,2,8.0,0.27941898407204857,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,8.0
40.0,4,28.0,0.4375,18.775578010959546,0,0.0,1.0,0,0.0,0.4537586743718806,0,0.0,1.0,1,5.0,7.872732529778145e-06,3,23.0,0.0035498685681943716,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,28.0
45.0,7,53.0,0.7162162162162162,17.54360479284305,0,0.0,1.0,0,0.0,0.7520792330850667,0,0.0,1.0,1,10.0,0.07882991866174366,4,43.0,0.11655740565556592,0,0.0,0.9707454794327953,1,0.0,0.0,0,0.0,1.0,6,53.0
50.0,7,82.0,1.0123456790123457,18.605594926594872,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,15.0,0.006388342594263982,5,67.0,0.0008419095154995202,0,0.0,0.9608204573323741,0,0.0,1.0,0,0.0,1.0,6,82.0
