step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.289234471374154,0,0.0,1.0,0,0.0,1.0,0,0.0,0.22701907776850322,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,15.984137347879322,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5318216278876464,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,14.344979556334131,0,0.0,1.0,0,0.0,1.0,0,0.0,0.27425379650726966,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,5.0,0.1388888888888889,16.642088324222172,0,0.0,1.0,0,0.0,1.0,1,5.0,0.32808191039758705,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,5.0
25.0,1,10.0,0.22727272727272727,16.496431821180913,0,0.0,1.0,0,0.0,1.0,1,10.0,0.026302893365331984,0,0.0,1.0,0,0.0,0.4869697389833204,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,10.0
30.0,3,22.0,0.43137254901960786,18.94923926633575,0,0.0,1.0,0,0.0,1.0,2,20.0,0.0,0,0.0,0.6623926889562526,1,2.0,0.36084824251433945,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,22.0
35.0,4,38.0,0.6440677966101694,19.281718765558487,0,0.0,1.0,0,0.0,0.0893225925769805,2,30.0,0.0,1,1.0,0.002346943047466364,1,7.0,0.2774441843211552,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,38.0
40.0,3,23.0,0.359375,18.7006871117974,0,0.0,1.0,0,0.0,0.42198248308283726,0,0.0,1.0,1,6.0,0.0,2,17.0,0.09983522272760267,0,0.0,0.9671652440856302,0,0.0,1.0,0,0.0,1.0,3,23.0
45.0,7,43.0,0.581081081081081,17.89145459594268,0,0.0,1.0,0,0.0,0.7888733706356735,0,0.0,1.0,1,11.0,0.08471727288788752,4,32.0,0.1387942231577007,0,0.0,0.9962897993790867,1,0.0,0.0,0,0.0,1.0,6,43.0
50.0,8,73.0,0.9012345679012346,18.369736081476724,0,0.0,1.0,0,0.0,0.013967891623670868,0,0.0,1.0,1,16.0,0.0038043141791133613,6,57.0,0.00039068743861633273,0,0.0,0.7410966002052778,0,0.0,1.0,0,0.0,1.0,7,73.0
55.0,11,114.0,1.2954545454545454,18.038148828370904,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,2,26.0,0.0,6,87.0,0.050118355135228346,1,1.0,0.0,0,0.0,1.0,0,0.0,0.663288306303244,10,114.0
60.0,14,161.0,1.6597938144329898,17.380363477946823,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3868739943397813,2,36.0,0.321558811553546,7,118.0,0.08257049369882742,1,6.0,0.0,0,0.0,1.0,1,1.0,0.4836913235940559,11,161.0
65.0,12,206.0,1.9433962264150944,17.7750116466503,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7802590236800362,2,46.0,0.32670821629262325,8,154.0,0.0004818701818894497,0,0.0,0.9702605978056829,0,0.0,1.0,1,6.0,0.4788357153627787,11,206.0
70.0,14,262.0,2.2782608695652176,16.878951733460223,0,0.0,0.98036072109719,0,0.0,0.5460420881145005,0,0.0,1.0,2,56.0,0.16909500428835175,8,194.0,0.03751220811005027,0,0.0,0.5029039484746995,0,0.0,1.0,1,11.0,0.24444525287474775,11,261.0
75.0,15,307.0,2.456,17.69741037534253,0,0.0,1.0,0,0.0,0.8363018224498782,0,0.0,1.0,3,67.0,0.00012438798823346796,8,234.0,0.0528838270555126,0,0.0,0.15198116432607273,0,0.0,1.0,0,0.0,1.0,11,301.0
80.0,17,368.0,2.7669172932330826,18.104056114136178,0,0.0,1.0,0,0.0,1.0,0,0.0,0.27627034310389303,3,82.0,0.0,10,279.0,0.0001714141858922144,2,7.0,0.32600170098402387,0,2.0,0.4647900688058436,0,0.0,1.0,15,370.0
85.0,16,429.0,3.108695652173913,17.709531486266492,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,97.0,0.03708703486757185,10,329.0,0.0886178290086512,0,0.0,0.9694824859407367,0,0.0,0.07527494108860114,0,0.0,1.0,13,426.0
90.0,18,499.0,3.3046357615894038,17.93751427482524,0,0.0,0.9665339324951279,0,0.0,1.0,0,0.0,0.8800452199675269,4,116.0,0.15625339353798898,10,379.0,0.03019200911118984,0,0.0,0.9655211554111848,0,0.0,0.19569386530978958,1,1.0,0.0004991543773622759,15,496.0
95.0,21,581.0,3.63125,17.9085873525295,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5540620796463512,5,137.0,0.00688817538352048,11,431.0,8.974454891463868e-06,0,0.0,0.7379169194739177,1,3.0,0.00044101335013918335,1,6.0,0.0,18,577.0
100.0,22,676.0,4.047904191616767,18.42657842534636,0,0.0,1.0,0,2.0,0.952513566894943,1,4.0,0.2569126652649446,6,164.0,0.06212660269083268,11,486.0,0.0,1,3.0,0.6667595033351283,1,8.0,0.0,1,11.0,0.4857339081189491,21,678.0
105.0,21,776.0,4.409090909090909,18.05350644883794,0,0.0,1.0,0,2.0,0.2440670071493005,1,9.0,0.33710081278172865,7,197.0,0.08206073805602579,11,541.0,0.0,0,3.0,0.6705860468431618,1,13.0,0.0,1,16.0,0.0,21,781.0
110.0,27,891.0,4.868852459016393,17.06193143981972,0,0.0,0.9750570305879344,1,4.0,2.5401979425018217e-05,3,21.0,0.00011585822358881932,8,234.0,0.06369299754209912,11,596.0,0.05495025038137099,0,0.0,0.675897163904923,1,18.0,0.0021730695517461216,1,21.0,0.0,25,894.0
115.0,31,1023.0,5.328125,16.76235713258367,0,0.0,1.0,0,0.0,1.0,3,36.0,0.14038598304475883,9,279.0,0.03471552136440442,11,651.0,0.0,1,1.0,0.4444675247981761,2,28.0,0.3203613056981856,2,27.0,0.00033917735668197375,28,1022.0
120.0,34,1183.0,5.827586206896552,16.399695629429633,0,0.0,1.0,0,0.0,1.0,3,53.0,0.23265563905716302,9,324.0,0.11573949612824964,11,706.0,0.014386274657235255,4,18.0,0.3211126009921074,2,38.0,0.0,2,37.0,0.20103880609176264,31,1176.0
125.0,32,1279.0,6.004694835680751,15.760390252478567,0,0.0,1.0,0,0.0,1.0,5,76.0,0.08349654219385998,9,369.0,0.002154767182936566,13,769.0,0.009703686151528943,0,11.0,0.4464037550793776,2,48.0,0.12733752629103298,0,12.0,0.2522350437704739,29,1285.0
130.0,40,1455.0,6.6438356164383565,16.291312332687593,0,0.0,1.0,0,0.0,0.4022878891088955,6,102.0,0.000213178502946378,10,419.0,0.0,14,839.0,0.0,0,3.0,0.44789500068275484,2,58.0,0.0,2,8.0,0.015294283198410466,34,1429.0
135.0,42,1636.0,7.175438596491228,15.894523663213704,0,0.0,1.0,1,1.0,0.00011440290371381703,5,105.0,0.2779465339014001,10,469.0,0.04877228053433213,14,909.0,0.012424245897591085,2,7.0,0.4322027618545237,2,68.0,0.3288709333955639,1,14.0,0.05127414574914805,35,1573.0
140.0,46,1819.0,7.740425531914894,15.488399679687635,0,0.0,1.0,1,6.0,0.0,7,135.0,0.1517465937705245,10,519.0,0.00043858407375770486,15,981.0,0.0005828047878346262,3,21.0,0.2535781665321304,2,78.0,0.0,1,7.0,0.4894334807625198,39,1747.0
145.0,48,2032.0,8.327868852459016,15.769855153984258,0,0.0,1.0,0,0.0,1.0,10,178.0,0.06521624388925479,11,574.0,0.007171884533808931,16,1061.0,6.091072818967996e-07,6,45.0,0.21669860222512216,2,88.0,0.09530712414597257,1,13.0,0.0038942095598346184,46,1959.0
150.0,45,1900.0,7.6923076923076925,16.10068535958532,0,0.0,1.0,0,0.0,1.0,11,229.0,0.08175511438255957,12,633.0,0.0009288556095757073,13,1016.0,0.009495035650032827,1,38.0,0.25717209920605555,2,98.0,0.0,2,23.0,0.3732791167941596,41,2037.0
155.0,36,1787.0,7.063241106719367,16.03362632073283,0,0.0,1.0,0,0.0,1.0,0,75.0,0.12389102314083944,13,700.0,0.07183858783270294,12,878.0,0.02086198111115843,1,1.0,0.1818944170086598,2,108.0,0.0,2,42.0,0.2501207525104459,30,1804.0
160.0,39,1866.0,7.095057034220532,16.320541929615672,0,0.0,1.0,0,0.0,0.7791880286161253,0,0.0,0.3630970509574051,14,767.0,0.0816302785014368,13,941.0,0.08148335255213403,1,5.0,0.4808951621741285,2,118.0,0.0,3,55.0,6.513833639134991e-05,33,1886.0
165.0,37,1907.0,6.985347985347985,16.457892947436033,0,0.0,1.0,1,1.0,0.0,0,0.0,0.09792605026100236,15,842.0,0.0,14,1007.0,0.05795103109722798,1,10.0,0.5247476881577409,0,55.0,0.20003896998528203,3,112.0,0.16032923429695553,34,2027.0
170.0,39,1619.0,5.720848056537102,16.718006269832333,0,0.0,1.0,1,6.0,0.3288878222696558,2,2.0,0.21240598989706372,15,917.0,0.0,12,861.0,0.027406957370674848,0,0.0,0.865655743541723,2,9.0,0.07938915848524501,3,88.0,0.0679850307310927,35,1883.0
175.0,38,1478.0,5.061643835616438,16.511851387426436,0,0.0,1.0,0,0.0,0.009326472775032521,2,11.0,0.10719053309526519,15,992.0,0.011047681176475544,9,663.0,0.0399568457195654,0,0.0,0.9235680614030617,1,9.0,0.22914836295581206,4,105.0,3.1159928515776925e-05,31,1780.0
180.0,39,1363.0,4.573825503355705,16.979240031711516,0,0.0,0.9874527924931509,1,5.0,4.905005410903844e-06,5,28.0,0.20541262171069277,11,908.0,0.1302488575549272,9,731.0,0.027211251008016593,0,0.0,0.8285977202352601,1,7.0,0.0,4,127.0,0.21275926561047834,31,1806.0
185.0,39,1498.0,4.863636363636363,16.522960362845676,0,0.0,1.0,0,0.0,1.0,0,10.0,0.13939332209600555,12,825.0,0.11397708669757294,12,787.0,0.10603525070600582,1,1.0,0.4699083914195925,1,12.0,0.0,5,149.0,0.12991814645281324,31,1784.0
190.0,37,1298.0,4.081761006289308,16.704959495530126,0,0.0,1.0,0,0.0,1.0,1,4.0,1.1836620780416426e-05,14,887.0,0.05128638554626208,8,647.0,0.02473760651964696,0,0.0,0.6297359087399407,1,17.0,0.0,5,172.0,0.0,29,1727.0
195.0,33,1295.0,3.9723926380368098,17.07727860894822,0,0.0,1.0,0,0.0,0.3809881261087716,0,0.0,1.0,16,965.0,0.008346924509612696,6,511.0,0.1335422053625291,0,0.0,0.6423692174399915,1,22.0,0.0,5,197.0,0.0,28,1695.0
200.0,35,1428.0,4.327272727272727,17.600906520945156,0,0.0,0.96097302296248,1,4.0,0.4847552582987374,0,0.0,0.9971969015371405,14,1032.0,0.029813442282330897,6,540.0,0.015702223103160128,0,0.0,1.0,1,27.0,0.0,5,222.0,0.0,27,1825.0
205.0,39,1587.0,4.70919881305638,17.83181039114179,0,0.0,1.0,0,0.0,0.33578984148904784,0,0.0,0.43181284744447634,15,1097.0,0.061225318709446225,9,582.0,0.07340257185280334,0,0.0,0.218350349808589,1,32.0,0.49093998944161327,5,247.0,0.0,30,1958.0
210.0,44,1694.0,4.910144927536232,17.50059086550133,0,0.0,0.8890221760674248,1,2.0,0.0002782981585191421,1,1.0,0.09080855383639812,15,1174.0,0.046936135827653346,8,479.0,0.053299298834745684,1,0.0,0.2101495668091832,2,38.0,0.25529596374544195,5,272.0,0.20753482019602948,33,1966.0
215.0,39,1771.0,5.074498567335244,17.433753420834222,0,0.0,1.0,0,0.0,1.0,1,6.0,0.0,15,1233.0,0.0028666131248818293,7,331.0,0.059743389939056854,0,2.0,0.6408386063069372,0,4.0,0.14013554465068187,6,300.0,0.1321422344274854,29,1876.0
220.0,49,1959.0,5.533898305084746,17.209172647870943,0,0.0,1.0,0,0.0,1.0,1,11.0,0.17888315129339707,16,1315.0,0.058470645110922266,7,300.0,0.04503208271565956,1,3.0,0.6749489827734004,1,1.0,0.0036000499221087185,6,330.0,0.0,32,1960.0
225.0,46,2055.0,5.692520775623269,17.084713353654156,0,0.0,1.0,0,0.0,1.0,1,16.0,0.0,17,1394.0,0.08180257320416144,8,337.0,0.06394995024535438,1,8.0,0.5406277696056965,0,0.0,1.0,6,360.0,0.10615074670237393,33,2115.0
230.0,35,706.0,1.9237057220708447,17.742961129224003,0,0.0,1.0,0,0.0,0.8084109368940576,1,21.0,0.5045222684877625,7,839.0,0.130166504917539,8,377.0,0.0005799033889100345,0,0.0,0.7970822186516328,0,0.0,0.6803244978396715,3,303.0,0.2333860902577411,19,1540.0
235.0,37,736.0,1.9522546419098143,17.496774287830025,0,0.0,1.0,0,0.0,0.4840434405343875,2,27.0,0.1858092781370713,4,163.0,0.16931958466959562,9,422.0,0.03874962735501912,0,0.0,0.9718761453539128,1,1.0,0.00038325281762567533,3,117.0,0.16099577348281288,19,730.0
240.0,42,744.0,1.9578947368421054,17.502927525310362,0,0.0,0.9906117335357706,0,0.0,1.0,3,39.0,0.24998196079635177,10,200.0,0.10454060699484927,10,469.0,7.793123292276106e-05,0,0.0,0.8144927716360854,1,6.0,0.366410377812266,2,148.0,0.06467066384350126,26,862.0
245.0,57,987.0,2.5307692307692307,16.856637624500273,0,0.0,1.0,0,1.0,0.5698253769140124,4,56.0,0.2578198380973507,19,280.0,0.05820745799675747,10,519.0,0.042204791808233125,1,4.0,0.5584212177639415,1,11.0,0.0,4,164.0,0.14250333259236264,39,1035.0
250.0,55,987.0,2.50507614213198,16.91647238128055,0,0.0,1.0,0,0.0,1.0,7,90.0,0.0008579658969580829,19,342.0,0.02577305964793454,10,569.0,0.08303168080865812,0,2.0,0.522994191372146,1,16.0,0.3320242058745708,4,186.0,0.09237871719596645,41,1205.0
255.0,56,1073.0,2.6825,16.987007766579833,0,0.0,1.0,0,0.0,0.9745309020329926,0,22.0,0.1305898693305363,20,398.0,0.06763751375293788,11,624.0,3.166304487009077e-07,1,3.0,0.38442061121037835,1,4.0,0.11507119446510627,5,207.0,0.1660714561288673,38,1258.0
260.0,60,1293.0,3.2004950495049505,17.209716629297013,0,0.0,0.9953778911650488,0,0.0,1.0,1,3.0,0.46144168176136646,21,502.0,0.04713281599610341,11,588.0,0.0743778397031226,1,2.0,0.7595939761881177,2,7.0,0.0017268119973852796,5,232.0,0.0,41,1334.0
265.0,57,1310.0,3.226600985221675,16.97829691613397,0,0.0,1.0,0,0.0,1.0,0,0.0,0.31210315074372946,16,424.0,0.027690350393165628,13,645.0,0.00010100046184275087,2,7.0,0.5454791493978444,0,0.0,0.34269929902000096,5,257.0,0.0,36,1333.0
270.0,51,1342.0,3.241545893719807,17.032234569604235,0,0.0,1.0,0,0.0,0.5555427267798422,1,3.0,0.24080470495930129,14,338.0,0.0783963759896227,11,690.0,0.029990612644667992,0,2.0,0.8224087752888766,0,0.0,0.9167869253826936,5,284.0,0.30581095172646605,31,1317.0
275.0,58,1540.0,3.693045563549161,16.893286209143344,0,0.0,1.0,1,2.0,0.0015609320208519665,3,36.0,0.29217817181709727,17,429.0,0.04133412088602928,13,752.0,0.14584953742840429,0,0.0,0.83510144926632,0,0.0,0.6171627845794442,5,309.0,0.10887808261409133,39,1528.0
280.0,45,1055.0,2.5239234449760763,17.08827127130105,0,0.0,0.9712349666674762,1,7.0,0.0,3,26.0,0.08092945044850212,5,236.0,0.14459364925546508,7,666.0,0.09587899328894071,1,1.0,0.49503941513083405,0,0.0,0.30873261986432016,8,343.0,0.05916717105445495,25,1279.0
285.0,33,606.0,1.4394299287410925,17.39652673233516,0,0.0,1.0,0,0.0,1.0,1,9.0,0.3981442714369901,6,131.0,0.12302209244437186,4,475.0,0.14423367117106292,1,6.0,0.425457842479614,0,0.0,0.010807758982145853,2,181.0,0.15590947661590704,14,802.0
290.0,35,601.0,1.4275534441805227,17.71108218721827,0,0.0,1.0,0,0.0,1.0,4,17.0,0.15483606610335582,8,157.0,3.1711747745488034e-05,3,428.0,0.08740030389296931,0,19.0,0.9863958452997494,2,14.0,0.3431423148622887,4,98.0,0.16141651523072817,21,733.0
295.0,32,551.0,1.3026004728132388,17.909553219279122,0,0.0,1.0,0,0.0,0.9647128237866429,1,13.0,0.32160608824783365,8,197.0,0.04831069235228129,11,469.0,0.025886181918109045,0,19.0,0.8121201776148771,0,40.0,0.5581170929217445,2,137.0,0.06939352997016096,22,875.0
300.0,34,507.0,1.1873536299765808,17.538809520448485,0,0.0,0.9952038839377344,0,0.0,0.908373524280093,1,16.0,0.34263972355478656,9,242.0,0.0,7,411.0,0.028403230759526613,0,19.0,0.6008926609726712,0,40.0,0.18527226543681344,5,139.0,0.19098441891179668,22,867.0
