step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.91092121246543,0,0.0,1.0,0,0.0,1.0,0,0.0,0.26189246539802896,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.94936910072181,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5848563195108778,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,15.249333240318096,0,0.0,1.0,0,0.0,1.0,0,0.0,0.15528138401312333,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,5.0,0.1388888888888889,16.966966376192445,0,0.0,1.0,0,0.0,1.0,1,5.0,0.31213248008110955,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,5.0
25.0,0,0.0,0.0,17.272559104588947,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.558768499013683,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,19.070321624748882,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.20146387942829322,0,0.0,0.3779884324457146,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,2,8.0,0.13559322033898305,19.709582176905734,0,0.0,1.0,0,0.0,0.08148383806570873,0,0.0,1.0,1,3.0,0.0005489225348494851,1,5.0,0.3945812844049519,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,8.0
40.0,4,23.0,0.359375,19.190807611617387,0,0.0,1.0,0,0.0,0.4393481971772968,0,0.0,1.0,1,8.0,0.0,3,15.0,0.21176281473588005,0,0.0,0.9723113953074549,0,0.0,1.0,0,0.0,1.0,4,23.0
45.0,7,45.0,0.6081081081081081,17.86831973811513,0,0.0,1.0,0,0.0,0.8217739818377596,0,0.0,1.0,1,13.0,0.07339332871031741,4,32.0,0.06506238286814144,0,0.0,0.996422119120495,1,0.0,0.0,0,0.0,1.0,6,45.0
