step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.739480104322846,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3453379238572904,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.460182745774564,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7646780583130796,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,14.923040217167244,0,0.0,1.0,0,0.0,1.0,0,0.0,0.28465581721348754,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,1.0,0.027777777777777776,17.189953432949,0,0.0,1.0,0,0.0,1.0,1,1.0,0.32781226021941945,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,1.0
25.0,1,6.0,0.13636363636363635,17.12682577073781,0,0.0,1.0,0,0.0,1.0,1,6.0,0.0,0,0.0,1.0,0,0.0,0.5295333138052821,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0
30.0,2,12.0,0.23076923076923078,18.741087738376294,0,0.0,1.0,0,0.0,1.0,1,11.0,0.0,0,0.0,0.5155038742998284,1,1.0,0.366217443346798,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,12.0
35.0,3,24.0,0.4067796610169492,19.31154167696665,0,0.0,1.0,0,0.0,0.07999616420691456,1,16.0,0.0,1,2.0,0.0010641124334926577,1,6.0,0.029589310173153846,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,24.0
40.0,5,48.0,0.75,18.296457099571327,0,0.0,1.0,0,0.0,0.4338862916228901,1,21.0,0.0,1,7.0,0.0,3,20.0,0.09436210991269285,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,5,48.0
45.0,8,76.0,1.027027027027027,17.627246885105208,0,0.0,1.0,0,0.0,0.8361209974244298,1,26.0,0.0,1,12.0,0.0973589508948707,4,38.0,0.0007874582675668664,0,0.0,0.9679801479869773,1,0.0,0.0,0,0.0,1.0,7,76.0
