step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,6.883733034489774,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.135944863401821,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.359361725588439,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,14.76859166833351,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,11.555789595719094,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,13.831012950234584,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,14.624153370018625,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.178383503361468,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.62775060258081,0,0.0,1.0,0,0.0
50.0,1,5.0,0.1388888888888889,13.161550329512645,0,0.0,1.0,0,0.0
55.0,2,10.0,0.2564102564102564,12.454322872069598,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,12.240178856613197,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,13.387619245658476,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,12.598643271925525,0,0.0,0.8466478483614435,0,0.0
75.0,2,2.0,0.038461538461538464,12.265200941138499,0,0.0,1.0,0,0.0
80.0,1,0.0,0.0,12.818060451127904,0,0.0,1.0,0,0.0
85.0,1,0.0,0.0,12.958189008149159,0,0.0,0.12499650482416359,0,0.0
90.0,2,4.0,0.06349206349206349,14.089118511526136,1,4.0,0.4932765089083991,1,4.0
95.0,2,10.0,0.15151515151515152,13.15277975638375,1,9.0,0.34184568726979614,1,9.0
100.0,2,19.0,0.2835820895522388,13.783049855142783,2,19.0,6.0304784200255645e-06,2,19.0
105.0,2,29.0,0.4084507042253521,13.048453386519324,2,29.0,0.24571304766011426,2,29.0
110.0,3,43.0,0.581081081081081,14.422255159464811,3,43.0,0.0,3,43.0
115.0,0,0.0,0.0,14.033287756385409,0,17.0,0.2572011921456335,0,17.0
120.0,4,8.0,0.10666666666666667,11.69542032112816,2,14.0,0.041921945507184845,2,14.0
125.0,1,3.0,0.038461538461538464,12.493664174666849,0,7.0,0.19434133818223528,0,7.0
130.0,3,11.0,0.13414634146341464,12.967400090275596,1,3.0,0.1199777270565271,1,3.0
135.0,2,8.0,0.0963855421686747,13.790969744930953,1,9.0,0.2363052862827123,1,9.0
140.0,1,13.0,0.14772727272727273,13.80260553787288,1,18.0,0.560128719866642,1,18.0
145.0,2,18.0,0.1956521739130435,13.749731926432649,1,18.0,0.0,1,18.0
150.0,2,24.0,0.2608695652173913,13.91816476188535,1,23.0,0.16754140510932547,1,23.0
155.0,2,33.0,0.3548387096774194,14.021689736592792,1,28.0,0.23231059555830158,1,28.0
160.0,2,34.0,0.3655913978494624,12.896285206823134,2,34.0,0.1303245019710856,2,34.0
165.0,0,0.0,0.0,12.997149570473022,0,5.0,0.24443491417619623,0,5.0
170.0,2,3.0,0.030927835051546393,13.966895802968487,1,5.0,0.44371356234236836,1,5.0
175.0,1,1.0,0.010309278350515464,13.965888564258178,1,1.0,0.1410261929842972,1,1.0
180.0,3,10.0,0.10309278350515463,13.347923325871923,2,10.0,0.2690015939557016,2,10.0
185.0,4,23.0,0.23469387755102042,13.361303945110704,3,22.0,0.2021065306021238,3,22.0
190.0,1,6.0,0.061855670103092786,13.20753973274828,0,0.0,0.2145959065823504,0,0.0
195.0,3,17.0,0.18085106382978725,12.954135688922511,0,0.0,0.4011205574865197,0,0.0
200.0,4,18.0,0.1935483870967742,13.717526703754094,2,3.0,0.13415790350567486,2,3.0
205.0,5,38.0,0.40425531914893614,13.515390265959018,2,13.0,0.3241062674805087,2,13.0
210.0,3,23.0,0.23958333333333334,13.343680179845217,2,23.0,0.01536736520388935,2,23.0
215.0,1,0.0,0.0,13.349309588128836,0,2.0,0.14799972299961156,0,2.0
220.0,1,3.0,0.03260869565217391,13.906632591997097,1,3.0,0.37562437175958574,1,3.0
225.0,1,0.0,0.0,13.276471441215168,0,3.0,0.16909205683199865,0,3.0
230.0,1,0.0,0.0,14.08838806630372,0,1.0,0.3717724595179442,0,1.0
235.0,1,2.0,0.020202020202020204,13.635656539247586,0,1.0,0.25582044567263024,0,1.0
240.0,0,0.0,0.0,13.456717208343232,0,0.0,0.27611928130610225,0,0.0
245.0,2,5.0,0.052083333333333336,13.694614296259308,1,5.0,0.5344151925981127,1,5.0
250.0,1,10.0,0.10416666666666667,13.894735190853401,1,10.0,0.0,1,10.0
255.0,3,16.0,0.1702127659574468,13.506745625038038,1,15.0,0.3532521482573383,1,15.0
260.0,3,11.0,0.11827956989247312,13.347740749820638,1,6.0,0.20859458660250374,1,6.0
265.0,5,25.0,0.2717391304347826,14.112303539528524,2,10.0,8.993028095002579e-05,2,10.0
270.0,2,17.0,0.18085106382978725,14.004705105563705,1,6.0,0.39024697302380423,1,6.0
275.0,3,28.0,0.3181818181818182,13.325320886620775,2,7.0,0.06557864048099914,2,7.0
280.0,8,53.0,0.6022727272727273,12.734193997323535,3,18.0,0.0012362897483645858,3,18.0
285.0,3,32.0,0.35555555555555557,12.803893885457216,1,5.0,0.061486260339469835,1,5.0
290.0,5,47.0,0.5053763440860215,13.494448535491177,1,6.0,0.45563727140791804,1,6.0
