step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_7621976415_7621976416_7621976420_7688405358_stopped,cluster_7621976415_7621976416_7621976420_7688405358_accumulated_waiting_time,cluster_7621976415_7621976416_7621976420_7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
505.0,1,8.0,0.15384615384615385,12.540937955342788,1,10.0,0.2083485258855214,1,10.0
510.0,1,1.0,0.019230769230769232,10.859372373240216,1,19.0,0.11017112503680886,1,19.0
515.0,2,10.0,0.19230769230769232,10.790142711153468,2,22.0,0.11457295715438723,2,22.0
520.0,2,20.0,0.37735849056603776,11.65672938200611,2,20.0,0.0798882840154385,2,20.0
525.0,2,2.0,0.03571428571428571,12.440771298978389,1,14.0,0.056671895646525944,1,14.0
530.0,3,12.0,0.21052631578947367,11.928062217589293,2,12.0,0.17388999638400932,2,12.0
535.0,0,0.0,0.0,12.095119664236483,0,8.0,0.0628511468164549,0,8.0
540.0,1,4.0,0.07407407407407407,12.09522534299256,1,4.0,0.1740731223975637,1,4.0
545.0,2,14.0,0.25925925925925924,12.172381379138956,2,14.0,0.18226652806849433,2,14.0
550.0,1,0.0,0.0,11.115852063097915,0,9.0,0.072698638677677,0,9.0
555.0,2,7.0,0.1346153846153846,11.246210462110188,0,0.0,0.3812291798856493,0,0.0
560.0,2,2.0,0.038461538461538464,10.535587921755495,1,2.0,0.10615276420721309,1,2.0
565.0,4,18.0,0.3333333333333333,11.300107151444875,3,14.0,4.408602368390494e-05,3,14.0
570.0,1,3.0,0.05555555555555555,12.312051154767406,1,17.0,0.10146778867727527,1,17.0
575.0,2,13.0,0.24074074074074073,12.67030903718174,2,13.0,0.0,2,13.0
580.0,0,0.0,0.0,13.265172715206152,0,8.0,0.2650188144243758,0,8.0
585.0,1,4.0,0.07407407407407407,13.813495629856204,1,4.0,8.187096356477505e-05,1,4.0
590.0,1,9.0,0.16363636363636364,14.358156242147894,1,17.0,0.3625273555137276,1,17.0
595.0,0,0.0,0.0,13.631917877599792,0,7.0,0.06598754586552204,0,7.0
600.0,1,5.0,0.1,12.713801473392868,1,11.0,0.10726100705783377,1,11.0
605.0,1,1.0,0.020833333333333332,12.259428991511493,0,0.0,0.19858006847768123,0,0.0
610.0,2,4.0,0.0851063829787234,12.616026393291081,2,5.0,0.0011968718275253898,2,5.0
615.0,0,0.0,0.0,13.62855419569561,0,5.0,0.11155484420788717,0,5.0
620.0,2,4.0,0.08163265306122448,13.755733667406403,1,4.0,0.13582664466561564,1,4.0
625.0,1,3.0,0.0625,12.30050499765359,1,5.0,0.2959112670338622,1,5.0
630.0,2,11.0,0.22,12.50549430259653,2,11.0,0.19224854330145352,2,11.0
635.0,0,0.0,0.0,13.613981746105468,0,6.0,0.25675384520807665,0,6.0
640.0,3,3.0,0.05660377358490566,13.361745464885582,2,3.0,0.23695628885637862,2,3.0
645.0,1,2.0,0.038461538461538464,12.704136545742188,1,2.0,0.2073325899038511,1,2.0
650.0,3,13.0,0.24074074074074073,13.121282480412367,2,11.0,7.007734896395418e-05,2,11.0
655.0,0,0.0,0.0,14.350440758276473,0,0.0,1.0,0,0.0
660.0,3,8.0,0.14285714285714285,12.19055843605461,1,1.0,0.15588506514340333,1,1.0
665.0,3,18.0,0.32142857142857145,10.103766100470141,1,2.0,0.11961866255877156,1,2.0
670.0,4,33.0,0.6,12.531442565506184,1,6.0,0.16614009021649354,1,6.0
675.0,2,37.0,0.6607142857142857,11.645020436545261,0,1.0,0.16678284506699792,0,1.0
680.0,2,26.0,0.4727272727272727,13.173930926542075,1,3.0,5.096744494557328e-05,1,3.0
685.0,1,28.0,0.5384615384615384,12.746097326287003,0,0.0,1.0,0,0.0
690.0,0,0.0,0.0,11.32379298329924,0,0.0,0.6334122985908834,0,0.0
695.0,2,2.0,0.04,11.991780735321212,1,2.0,0.3331895171010804,1,2.0
700.0,2,7.0,0.14893617021276595,12.492554900605189,1,7.0,0.2711404487281309,1,7.0
705.0,1,2.0,0.04,11.865783929136636,1,2.0,0.22514024037085884,1,2.0
710.0,4,15.0,0.29411764705882354,12.080606097542395,3,14.0,0.00025156225647256274,3,14.0
715.0,0,0.0,0.0,10.709328531122221,0,13.0,0.2438433758135388,0,13.0
720.0,2,2.0,0.03773584905660377,11.584413134775067,1,32.0,0.2158958011453941,1,32.0
725.0,1,7.0,0.12727272727272726,12.860150317038677,1,7.0,0.2322024157528887,1,7.0
730.0,1,12.0,0.21818181818181817,13.438818889375883,1,32.0,0.2839792962310047,1,32.0
735.0,1,1.0,0.018867924528301886,11.31066879141635,1,3.0,0.06377615529938581,1,3.0
740.0,1,6.0,0.11320754716981132,13.020280795479422,1,11.0,0.40015940168247044,1,11.0
745.0,3,1.0,0.01818181818181818,11.23772693584223,1,3.0,0.3256763955858632,1,3.0
750.0,2,10.0,0.1694915254237288,11.81547499034519,1,6.0,0.014852765566962694,1,6.0
755.0,3,7.0,0.11864406779661017,11.9359125724711,2,10.0,0.16182896799191812,2,10.0
760.0,2,8.0,0.13333333333333333,11.6412415695913,1,12.0,0.09848079581310157,1,12.0
765.0,1,3.0,0.05,10.832717346160797,1,14.0,0.11149612388807799,1,14.0
770.0,3,16.0,0.2807017543859649,10.87104086122519,3,17.0,0.05034316144657297,3,17.0
775.0,2,5.0,0.0847457627118644,12.08805492822067,2,20.0,0.05205291935505615,2,20.0
780.0,3,13.0,0.20967741935483872,12.614890374270388,2,15.0,0.12386701794356174,2,15.0
785.0,4,25.0,0.423728813559322,12.021954951164801,4,25.0,0.019619457230399033,4,25.0
790.0,1,1.0,0.017241379310344827,12.488955373761925,1,24.0,0.13335555807403138,1,24.0
795.0,2,4.0,0.07407407407407407,12.019963460028494,1,6.0,0.18050300622031581,1,6.0
800.0,3,16.0,0.2962962962962963,13.010019172556044,1,13.0,0.22777954526430141,1,13.0
805.0,3,18.0,0.32727272727272727,12.155862904048087,2,18.0,0.16683764223402878,2,18.0
810.0,4,35.0,0.6363636363636364,11.859887003485811,3,32.0,0.010804893512920057,3,32.0
815.0,1,5.0,0.09090909090909091,11.77172624922451,1,28.0,0.18531059686918924,1,28.0
820.0,0,0.0,0.0,11.601104461403487,0,7.0,0.10428551654781008,0,7.0
825.0,1,2.0,0.03333333333333333,11.81705333820013,1,8.0,0.1232854686850029,1,8.0
830.0,3,11.0,0.18032786885245902,12.668414155880079,2,16.0,0.2969139971551167,2,16.0
835.0,1,0.0,0.0,12.079121586014258,0,22.0,0.26745559025582033,0,22.0
840.0,2,8.0,0.125,12.21221235503527,2,25.0,0.00641256178608324,2,25.0
845.0,0,0.0,0.0,12.232348230314447,0,17.0,0.13200067685323194,0,17.0
850.0,0,0.0,0.0,12.357825518942954,0,0.0,0.18614857898778087,0,0.0
855.0,1,2.0,0.031746031746031744,12.757526499973862,0,0.0,0.554623230647444,0,0.0
860.0,1,5.0,0.078125,12.366474302388522,0,0.0,0.43531650288204343,0,0.0
865.0,2,12.0,0.18461538461538463,12.07970710116848,1,2.0,0.016807807248829885,1,2.0
870.0,2,16.0,0.25806451612903225,11.312452031529158,0,3.0,0.4954576977898203,0,3.0
875.0,2,21.0,0.3442622950819672,12.840984074507718,1,1.0,0.1775866682818894,1,1.0
880.0,1,25.0,0.4166666666666667,12.591640825250177,0,0.0,0.5522211815301588,0,0.0
885.0,3,35.0,0.5737704918032787,12.614092201959856,2,5.0,0.06136498088380249,2,5.0
890.0,1,0.0,0.0,12.06530075569624,0,1.0,0.1730343382902976,0,1.0
895.0,1,2.0,0.03333333333333333,13.247568597317011,0,7.0,0.3220188118435004,0,7.0
900.0,2,7.0,0.11475409836065574,12.209777925406943,0,1.0,0.247186855634021,0,1.0
905.0,3,18.0,0.2903225806451613,11.847487050424363,2,7.0,0.00217062712102925,2,7.0
910.0,5,39.0,0.6190476190476191,10.968421850475234,4,23.0,0.20038982303962208,4,23.0
915.0,8,55.0,0.9016393442622951,10.21241270721162,4,43.0,0.09004631488990013,4,43.0
920.0,5,29.0,0.46774193548387094,11.796173143591,1,40.0,0.039346398744613466,1,40.0
925.0,0,0.0,0.0,12.457663553083028,0,23.0,0.33592864508130854,0,23.0
930.0,1,5.0,0.078125,11.461253920122532,0,8.0,0.21995019425995888,0,8.0
935.0,5,21.0,0.31343283582089554,11.238211517751465,2,7.0,0.13725383659513332,2,7.0
940.0,5,22.0,0.3283582089552239,11.240414675157496,1,8.0,0.07369478068155602,1,8.0
945.0,8,20.0,0.2857142857142857,10.488554736591091,4,18.0,0.00018714737152591114,4,18.0
950.0,4,16.0,0.2191780821917808,10.970227233057715,1,23.0,0.13909671453107633,1,23.0
955.0,3,7.0,0.1,11.041079683871079,1,17.0,0.12742454369421943,1,17.0
960.0,4,24.0,0.35294117647058826,11.821501670457106,3,24.0,0.15991974820170887,3,24.0
965.0,3,8.0,0.11764705882352941,11.192337888126763,2,30.0,0.031791201062789674,2,30.0
970.0,5,18.0,0.2727272727272727,11.065780597065137,4,82.0,0.07623463169135763,4,82.0
975.0,4,15.0,0.22727272727272727,12.308629366474648,2,84.0,0.09978186939785604,2,84.0
980.0,5,16.0,0.25,11.238723927800308,3,83.0,0.08297164745396413,3,83.0
985.0,3,6.0,0.09836065573770492,10.713552763115194,2,87.0,0.0525801339908078,2,87.0
990.0,3,13.0,0.20967741935483872,12.425349673381879,3,94.0,0.06586024575231278,3,94.0
995.0,3,8.0,0.12698412698412698,12.064966420624467,2,45.0,0.061454775913805486,2,45.0
1000.0,4,15.0,0.25,11.495073596219136,4,36.0,0.05762419075434586,4,36.0
1005.0,6,36.0,0.6206896551724138,12.167861636104593,4,49.0,0.043055269370038916,4,49.0
1010.0,3,17.0,0.30357142857142855,10.763113848271601,2,49.0,0.03329700549546737,2,49.0
1015.0,5,18.0,0.3157894736842105,10.422206164008859,5,38.0,0.05903257687080817,5,38.0
1020.0,2,3.0,0.05,9.774942518491383,2,44.0,0.06319613380488184,2,44.0
1025.0,4,18.0,0.28125,10.56232460158985,4,35.0,0.09259686147702258,4,35.0
1030.0,5,21.0,0.3442622950819672,11.704802398435353,3,34.0,0.16739771792000882,3,34.0
1035.0,3,16.0,0.26666666666666666,10.520976595302471,3,35.0,0.07261358496047102,3,35.0
1040.0,1,2.0,0.03333333333333333,10.379508552184022,1,39.0,0.07727248343571172,1,39.0
1045.0,4,18.0,0.3050847457627119,10.368033765315944,4,38.0,0.149219421487462,4,38.0
1050.0,7,20.0,0.3225806451612903,10.841786452400777,2,37.0,0.041308790907583444,2,37.0
1055.0,2,12.0,0.1875,11.264423671663717,1,24.0,0.1725977277375214,1,24.0
1060.0,3,6.0,0.0967741935483871,10.939764457790865,2,52.0,0.10627772262030806,2,52.0
1065.0,5,23.0,0.3770491803278688,9.888812228513265,4,61.0,0.0608496192913213,4,61.0
1070.0,5,48.0,0.7868852459016393,11.304097468746471,4,83.0,0.16039220946682056,4,83.0
1075.0,5,28.0,0.4444444444444444,10.84749883723984,3,77.0,0.06630939917658857,3,77.0
1080.0,8,35.0,0.546875,9.990635195055514,4,59.0,0.05430103434427284,4,59.0
1085.0,7,65.0,1.015625,10.34678917346565,5,48.0,0.07294526756636019,5,48.0
1090.0,5,41.0,0.6612903225806451,10.573597249849074,2,43.0,0.04988326679556115,2,43.0
1095.0,5,53.0,0.8688524590163934,10.105261010471477,2,21.0,0.09190246673462812,2,21.0
1100.0,4,53.0,0.8412698412698413,10.48297165198366,2,23.0,0.07508052547539974,2,23.0
1105.0,8,85.0,1.3709677419354838,10.649536678912675,5,31.0,0.06835163437667785,5,31.0
1110.0,3,71.0,1.1639344262295082,10.749050897096357,0,24.0,0.14274014897421614,0,24.0
1115.0,4,87.0,1.45,12.401156192347257,1,3.0,0.06315080405706582,1,3.0
1120.0,4,99.0,1.706896551724138,12.224893902597307,0,0.0,0.5055113424235096,0,0.0
1125.0,4,117.0,2.0526315789473686,11.555276625310483,1,3.0,0.1632377745955663,1,3.0
1130.0,5,134.0,2.392857142857143,10.937009710399,2,5.0,0.07637341475998059,2,5.0
1135.0,5,159.0,2.890909090909091,11.547898638029514,2,15.0,0.08738432805816536,2,15.0
1140.0,6,166.0,2.9642857142857144,9.69788233860846,1,29.0,0.05053012897932937,1,29.0
1145.0,10,207.0,3.6964285714285716,9.965761088698757,3,29.0,1.128289514431761e-05,3,29.0
1150.0,4,195.0,3.482142857142857,10.069752218489937,0,27.0,0.0536053877930063,0,27.0
1155.0,4,215.0,3.9814814814814814,11.864043690896354,0,5.0,0.41075280658426006,0,5.0
1160.0,5,236.0,4.37037037037037,11.007298182691844,1,1.0,0.0011388644024811516,1,1.0
1165.0,6,266.0,5.115384615384615,11.718162571392792,1,6.0,0.0,1,6.0
1170.0,5,270.0,4.909090909090909,11.980620602358709,1,11.0,0.46624532800719803,1,11.0
1175.0,7,301.0,5.574074074074074,11.337182799420896,1,16.0,0.34003595693281397,1,16.0
1180.0,8,338.0,6.5,11.147811294133314,2,26.0,0.2345783626670749,2,26.0
1185.0,7,347.0,6.547169811320755,10.09995492168836,1,13.0,0.1391993985701332,1,13.0
1190.0,9,387.0,7.166666666666667,11.14574425028524,3,15.0,0.1030822411241771,3,15.0
1195.0,9,417.0,7.446428571428571,10.545059066694279,2,18.0,0.02446389609098366,2,18.0
1200.0,8,436.0,7.517241379310345,10.62370758900891,1,15.0,0.1463689093139461,1,15.0
1205.0,7,471.0,8.120689655172415,12.108960705977804,1,14.0,0.12365338271702227,1,14.0
1210.0,7,506.0,9.035714285714286,12.71613547705626,1,15.0,0.20064437812745545,1,15.0
1215.0,8,545.0,9.732142857142858,15.12354155673606,2,20.0,0.2622548684409428,2,20.0
1220.0,7,557.0,10.50943396226415,14.21004433584461,1,10.0,0.17523582399869198,1,10.0
1225.0,8,597.0,11.055555555555555,12.84678750698985,2,16.0,0.13242713205337422,2,16.0
1230.0,8,616.0,11.0,9.903802914736247,1,15.0,0.10341312838543337,1,15.0
1235.0,8,656.0,12.148148148148149,9.592065179445827,2,14.0,0.0743938505461705,2,14.0
1240.0,7,677.0,12.089285714285714,10.188230792657691,1,14.0,0.03583495693261786,1,14.0
1245.0,10,723.0,12.68421052631579,10.0557923690505,3,17.0,9.735078865825919e-06,3,17.0
1250.0,6,735.0,12.25,10.424768204408492,0,13.0,0.1455822861565568,0,13.0
1255.0,9,775.0,12.916666666666666,10.342577740897458,2,6.0,0.006564049333320412,2,6.0
1260.0,9,806.0,13.433333333333334,10.975714632026172,0,9.0,0.06876098130689173,0,9.0
1265.0,8,832.0,13.419354838709678,10.808231022327536,0,0.0,0.36933857987295,0,0.0
1270.0,9,869.0,13.578125,10.434930177277234,1,2.0,0.3509904007525633,1,2.0
1275.0,11,919.0,14.82258064516129,10.761446355054657,1,7.0,0.27672257439257036,1,7.0
1280.0,11,956.0,14.707692307692307,8.767714964036836,1,1.0,0.08368379119350372,1,1.0
1285.0,11,1007.0,15.257575757575758,10.418831191943104,1,6.0,0.0,1,6.0
1290.0,10,1051.0,16.421875,11.596075870521625,0,0.0,0.40996701600651414,0,0.0
1295.0,10,1080.0,16.875,11.144148739308577,1,4.0,0.28312707920454894,1,4.0
1300.0,10,1116.0,18.0,11.443186709825817,2,11.0,0.1678598913980732,2,11.0
1305.0,8,1147.0,17.646153846153847,11.49227031553605,0,8.0,0.07324046012638352,0,8.0
1310.0,8,1187.0,18.546875,11.916372037975584,0,0.0,0.23499401144534757,0,0.0
1315.0,9,1229.0,19.50793650793651,11.275537750650688,1,2.0,0.10656920265945055,1,2.0
1320.0,11,1281.0,20.333333333333332,10.82550671300754,3,16.0,0.13088620050602554,3,16.0
1325.0,10,1315.0,20.873015873015873,11.36427179367402,1,18.0,0.12384275163750247,1,18.0
1330.0,10,1357.0,21.203125,11.390599217757966,1,5.0,0.345627274612766,1,5.0
1335.0,9,1389.0,21.369230769230768,11.6260542318285,0,6.0,0.09772655232906684,0,6.0
1340.0,10,1434.0,22.761904761904763,11.233316552808814,2,11.0,0.1427488591878509,2,11.0
1345.0,10,1470.0,23.70967741935484,11.240171339894255,2,10.0,0.09984616174025629,2,10.0
1350.0,14,1527.0,23.859375,10.51045402297267,4,18.0,0.11788442453352663,4,18.0
1355.0,12,1566.0,23.727272727272727,9.512495055010284,2,32.0,0.06892839729452822,2,32.0
1360.0,13,1625.0,23.55072463768116,10.48360756842946,3,31.0,0.12124627362251406,3,31.0
1365.0,13,1666.0,23.464788732394368,9.677562247417232,2,34.0,0.04212964256211771,2,34.0
1370.0,14,1692.0,23.17808219178082,9.424932029472194,4,26.0,0.08997362448622308,4,26.0
1375.0,14,1727.0,23.98611111111111,10.025606173072257,3,34.0,0.036606883683209336,3,34.0
1380.0,11,1766.0,24.52777777777778,10.318098320883244,3,40.0,0.08406281513518417,3,40.0
1385.0,11,1793.0,24.22972972972973,9.700597462529712,3,57.0,0.05026166737495257,3,57.0
1390.0,12,1846.0,24.613333333333333,10.034793489885631,4,54.0,0.10695090537098666,4,54.0
1395.0,12,1884.0,26.914285714285715,10.535773365783971,2,48.0,0.18393442220570977,2,48.0
1400.0,10,1913.0,27.32857142857143,10.678454603697395,1,24.0,0.1856075440998825,1,24.0
1405.0,10,1963.0,28.042857142857144,11.295593895994909,2,26.0,0.11232268780299523,2,26.0
1410.0,10,2013.0,29.17391304347826,11.859790597819048,2,29.0,0.10191216329393948,2,29.0
1415.0,9,2030.0,29.0,10.804805684973104,1,18.0,0.081116448852372,1,18.0
1420.0,14,2090.0,28.63013698630137,10.417521351992034,4,39.0,0.13823361379162427,4,39.0
1425.0,11,2120.0,29.444444444444443,11.158727329875259,1,37.0,0.053826074209595995,1,37.0
1430.0,12,2166.0,29.27027027027027,10.32452914268833,1,39.0,0.24038004015824663,1,39.0
1435.0,11,2194.0,29.64864864864865,10.284920781323006,2,44.0,0.03865072303145445,2,44.0
1440.0,11,2245.0,32.53623188405797,9.9607963079627,3,58.0,0.22846226892629282,3,58.0
1445.0,10,2270.0,32.42857142857143,10.459916553563021,1,35.0,0.061292677009650506,1,35.0
1450.0,11,2312.0,33.02857142857143,10.181937528637189,1,10.0,0.1878619463212548,1,10.0
1455.0,12,2368.0,32.888888888888886,11.497259883972264,2,15.0,0.04886125721905902,2,15.0
1460.0,14,2413.0,33.513888888888886,10.89240120709591,1,17.0,0.05805299234327704,1,17.0
