step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.404217272959555,0,0.0,1.0,0,0.0,1.0,0,0.0,0.23291136761993836,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,15.686464650033557,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6398367130182573,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,13.99063460083057,0,0.0,1.0,0,0.0,1.0,0,0.0,0.18938755635237314,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,3.0,0.08333333333333333,16.68879559145964,0,0.0,1.0,0,0.0,1.0,1,3.0,0.31347267585964156,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,3.0
25.0,0,0.0,0.0,16.698567451325495,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5119673175212894,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,1.0,0.019230769230769232,19.076451182187522,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.0025773401620597393,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0
35.0,1,6.0,0.1016949152542373,20.136430066205175,0,0.0,1.0,0,0.0,0.04615861444731082,0,0.0,1.0,0,0.0,1.0,1,6.0,0.0980623948341281,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0
40.0,2,15.0,0.234375,19.369025031001414,0,0.0,1.0,0,0.0,0.3921083484249469,0,0.0,1.0,0,0.0,1.0,2,15.0,0.18062242015481458,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,15.0
45.0,6,31.0,0.4246575342465753,17.915945855473545,0,0.0,1.0,0,0.0,0.6884905951086143,0,0.0,1.0,0,0.0,0.17117548520057124,4,31.0,0.09851525943506458,0,0.0,0.990156836005475,1,0.0,0.0,0,0.0,1.0,5,31.0
50.0,8,58.0,0.725,18.615794553357627,0,0.0,1.0,0,0.0,0.030574475044615343,0,0.0,1.0,1,1.0,0.001277605821812632,6,57.0,0.00029703912405039525,0,0.0,0.9633414291206474,0,0.0,1.0,0,0.0,1.0,7,58.0
55.0,9,93.0,1.0689655172413792,18.51928268532645,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,1,6.0,0.0,6,87.0,0.0464165696792739,0,0.0,0.4699628363064384,0,0.0,1.0,0,0.0,1.0,8,93.0
