step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.831499987142415,0,0.0,1.0,0,0.0,1.0,0,0.0,0.22788812266909292,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.50546358132025,0,0.0,1.0,0,0.0,1.0,0,0.0,0.561228029804785,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,15.0193287192972,0,0.0,1.0,0,0.0,1.0,0,0.0,0.30622350196533216,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,1.0,0.027777777777777776,16.634463277609374,0,0.0,1.0,0,0.0,1.0,1,1.0,0.2887654525424487,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,1.0
25.0,0,0.0,0.0,16.03504764657363,0,0.0,1.0,0,0.0,1.0,0,0.0,0.10177973931859187,0,0.0,0.5727829054214741,0,0.0,0.29512751408519433,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,2,5.0,0.09615384615384616,17.849182304507114,0,0.0,1.0,0,0.0,1.0,1,4.0,0.0,0,0.0,0.014935041831637262,1,1.0,0.06052652234826271,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,5.0
35.0,3,15.0,0.2542372881355932,18.79630539777681,0,0.0,1.0,0,0.0,0.059577410900900685,0,0.0,1.0,1,5.0,1.1078591405364334e-05,2,10.0,0.2539940247545942,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,15.0
40.0,2,12.0,0.1875,18.642663986987074,0,0.0,1.0,0,0.0,0.4007297861325546,0,0.0,1.0,1,10.0,0.0,1,9.0,0.16880077786378966,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,19.0
45.0,6,27.0,0.36486486486486486,18.051591097270954,0,0.0,1.0,0,0.0,0.8180667549382641,0,0.0,1.0,1,15.0,0.10281201441988683,3,12.0,0.016159276510861183,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,5,27.0
50.0,6,49.0,0.6049382716049383,19.08968209031216,0,0.0,1.0,0,0.0,0.11315093534104209,0,0.0,1.0,1,20.0,0.002984857157933292,4,29.0,3.5989975082925783e-05,0,0.0,0.9570185202538918,0,0.0,1.0,0,0.0,1.0,5,49.0
55.0,9,82.0,0.9318181818181818,19.310269466848254,0,0.0,1.0,1,3.0,8.004326080090906e-05,1,0.0,0.0,2,30.0,4.366161876538073e-05,4,49.0,0.06293882549420082,0,0.0,0.9528110740606273,0,0.0,1.0,0,0.0,1.0,8,82.0
60.0,10,110.0,1.134020618556701,18.584824320836372,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3274526657438643,2,40.0,0.0,5,70.0,0.00028230073402221565,0,0.0,0.9511441246769888,0,0.0,1.0,0,0.0,0.9723419333664044,7,110.0
