step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,7.1156446285725785,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.48601964052483,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.488644765083642,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,14.647083439615272,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,11.219848440764144,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,13.590825709808266,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,13.776566737421277,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.876402559944163,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.517235515852555,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,13.496081465898738,0,0.0,1.0,0,0.0
55.0,1,0.0,0.0,12.342339494790679,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,13.122337130457673,0,0.0,1.0,0,0.0
65.0,1,2.0,0.045454545454545456,12.82576348273546,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,13.127123404861528,0,0.0,1.0,0,0.0
75.0,2,2.0,0.038461538461538464,12.32217940967839,0,0.0,0.3147414411637818,0,0.0
80.0,1,0.0,0.0,13.093189507994667,0,0.0,1.0,0,0.0
85.0,2,1.0,0.016666666666666666,12.883947442554808,0,0.0,0.15303710609526924,0,0.0
90.0,2,4.0,0.06349206349206349,13.848796966069884,1,4.0,0.0,1,4.0
95.0,2,9.0,0.13846153846153847,12.822769027156426,1,9.0,0.49952606756694123,1,9.0
100.0,1,14.0,0.208955223880597,13.420995417659368,1,14.0,0.13899026883916768,1,14.0
105.0,4,29.0,0.42028985507246375,13.845402225951482,3,30.0,0.13085259798202262,3,30.0
110.0,4,49.0,0.6712328767123288,13.427654974352212,3,42.0,0.0,3,42.0
115.0,5,72.0,0.972972972972973,13.437136116992729,3,57.0,0.05614660987219941,3,57.0
120.0,7,96.0,1.2307692307692308,11.850531934103792,4,76.0,2.0228122903328156e-06,4,76.0
125.0,6,126.0,1.6153846153846154,13.085307757278596,4,96.0,0.27682180359659075,4,96.0
130.0,5,116.0,1.4320987654320987,11.55403617095533,4,116.0,0.060495184739553336,4,116.0
135.0,5,136.0,1.6385542168674698,12.891131142588458,4,142.0,0.11991683714023618,4,142.0
140.0,4,156.0,1.813953488372093,13.814454932601324,4,156.0,0.17060377619372874,4,156.0
145.0,6,176.0,2.0,12.450447725795783,4,177.0,0.16388935672800967,4,177.0
150.0,5,197.0,2.141304347826087,12.091755271954177,4,196.0,0.05012103358365809,4,196.0
155.0,4,216.0,2.347826086956522,13.937410295063113,4,216.0,0.07670318592493174,4,216.0
160.0,7,240.0,2.5531914893617023,13.657011454027241,5,239.0,0.07014912050794449,5,239.0
165.0,5,264.0,2.778947368421053,13.499536255554945,5,264.0,0.15432681822540237,5,264.0
170.0,7,292.0,3.0416666666666665,12.654314192997584,6,292.0,1.5692967240298612e-05,6,292.0
175.0,2,8.0,0.08247422680412371,13.077470925742267,0,152.0,0.10923300944230989,0,152.0
180.0,2,5.0,0.05,13.307266420577417,1,14.0,0.2784110584479632,1,14.0
