step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,7.501220632874695,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.911907087516267,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.075176199060513,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,14.364043962787482,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,11.271773200433273,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,13.238557229682002,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,14.539148910159067,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.446533876280196,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.004914887356993,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,13.496176641680563,0,0.0,1.0,0,0.0
55.0,1,0.0,0.0,12.974335198366783,0,0.0,0.9922582735033029,0,0.0
60.0,0,0.0,0.0,13.374903041530402,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,13.056418771401129,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,12.892223404000315,0,0.0,1.0,0,0.0
75.0,1,0.0,0.0,12.620742826898141,0,0.0,1.0,0,0.0
80.0,1,0.0,0.0,12.502880182887003,0,0.0,1.0,0,0.0
85.0,1,0.0,0.0,12.614541536624829,0,0.0,0.4320609437456484,0,0.0
90.0,3,2.0,0.031746031746031744,13.493615921629477,1,1.0,0.0003264492353101411,1,1.0
95.0,2,7.0,0.109375,13.757183682280012,1,6.0,0.18253601040190034,1,6.0
100.0,3,20.0,0.29411764705882354,14.30095531455274,2,14.0,0.28283725473024424,2,14.0
105.0,3,35.0,0.4861111111111111,13.598312764911794,2,24.0,0.1399697065045102,2,24.0
110.0,3,37.0,0.5068493150684932,13.931490751007193,2,34.0,0.2548086538794356,2,34.0
115.0,6,61.0,0.8356164383561644,12.964556609200368,4,51.0,0.0507664758034288,4,51.0
120.0,5,71.0,0.9466666666666667,11.911248299304305,4,71.0,0.1757999506779416,4,71.0
125.0,4,91.0,1.1818181818181819,12.829201628375232,4,91.0,0.09619656037015263,4,91.0
130.0,5,111.0,1.4050632911392404,13.078481405654893,4,111.0,0.0,4,111.0
135.0,5,131.0,1.617283950617284,12.75794120221774,4,131.0,0.0,4,131.0
140.0,4,151.0,1.776470588235294,13.160779702925037,4,151.0,0.08202671056376307,4,151.0
145.0,6,173.0,1.9438202247191012,13.248722962271966,4,171.0,0.0,4,171.0
150.0,6,200.0,2.127659574468085,13.413616146011709,4,191.0,0.19527471329844062,4,191.0
155.0,3,20.0,0.2127659574468085,13.926355044306886,1,84.0,0.12755765082156584,1,84.0
160.0,3,24.0,0.2553191489361702,14.261308000809501,1,6.0,0.0,1,6.0
165.0,2,28.0,0.29473684210526313,14.373095376684832,0,0.0,0.05989663024127303,0,0.0
170.0,4,42.0,0.4329896907216495,14.49124331883675,1,5.0,0.42990195968285455,1,5.0
175.0,4,17.0,0.18085106382978725,13.128696900251224,3,13.0,0.0062994727911771745,3,13.0
180.0,8,40.0,0.4166666666666667,12.357929879729058,5,52.0,0.1572082350087448,5,52.0
185.0,3,15.0,0.15463917525773196,13.118005105258582,2,53.0,0.12676735526311872,2,53.0
190.0,3,19.0,0.20212765957446807,13.789424246904593,3,43.0,0.27766837829185964,3,43.0
195.0,6,10.0,0.10752688172043011,13.476235571559267,5,49.0,0.03004262712369599,5,49.0
200.0,5,30.0,0.3225806451612903,12.907813038869271,4,37.0,0.048097815146492376,4,37.0
205.0,5,47.0,0.4845360824742268,13.293426411974965,4,55.0,0.12621805550455217,4,55.0
210.0,7,71.0,0.7171717171717171,12.944166304999262,5,77.0,0.1341251342904651,5,77.0
215.0,6,94.0,0.9494949494949495,12.978777012883057,5,102.0,0.08114749428754138,5,102.0
220.0,3,18.0,0.1875,13.877801287784607,3,48.0,0.11088950647415415,3,48.0
225.0,4,18.0,0.18,13.604128267315357,3,60.0,0.06161696375153496,3,60.0
230.0,6,11.0,0.1111111111111111,14.31778741851621,3,67.0,0.05153122304480966,3,67.0
235.0,3,12.0,0.12121212121212122,13.312641222493593,1,55.0,0.2545552955186041,1,55.0
240.0,4,22.0,0.21782178217821782,12.157389414197258,2,30.0,0.10713234819626742,2,30.0
245.0,9,47.0,0.46078431372549017,11.784618539585816,5,50.0,0.0014000050746982417,5,50.0
250.0,4,38.0,0.37623762376237624,12.688122001334662,2,46.0,0.033664730510246384,2,46.0
255.0,2,26.0,0.2653061224489796,12.707358172536015,0,23.0,0.27957053732405324,0,23.0
260.0,3,35.0,0.3763440860215054,13.295480429891915,0,9.0,0.2320903730706149,0,9.0
265.0,5,53.0,0.5638297872340425,13.624339184000323,2,7.0,0.21939142862003946,2,7.0
270.0,3,29.0,0.3118279569892473,13.924102226103944,2,17.0,0.24702198110984214,2,17.0
275.0,4,29.0,0.31521739130434784,14.085886552338637,3,30.0,3.7737387079214514e-06,3,30.0
280.0,8,54.0,0.5806451612903226,12.527880173431043,3,45.0,0.0,3,45.0
285.0,10,91.0,0.9680851063829787,13.033917776777345,4,61.0,8.246483940129615e-05,4,61.0
290.0,11,142.0,1.5434782608695652,13.355576221489017,4,81.0,0.0,4,81.0
295.0,11,197.0,2.095744680851064,13.974732874677857,4,101.0,0.2716213312587566,4,101.0
300.0,9,207.0,2.25,13.192444719032494,4,124.0,0.18001411047649948,4,124.0
305.0,1,29.0,0.30851063829787234,12.893729522519934,0,73.0,0.23823968539586904,0,73.0
310.0,4,12.0,0.12371134020618557,13.490532667846091,2,37.0,0.16389305590777054,2,37.0
315.0,5,12.0,0.1276595744680851,13.477220306485023,3,3.0,0.15508676746612354,3,3.0
320.0,6,24.0,0.2553191489361702,12.336165278591812,4,20.0,0.15107821393297863,4,20.0
325.0,4,20.0,0.20618556701030927,12.988412190348436,1,5.0,0.019649433724384317,1,5.0
330.0,4,17.0,0.17346938775510204,12.25406366373558,1,7.0,0.15868991932107845,1,7.0
335.0,2,3.0,0.030927835051546393,13.2468162196827,1,57.0,0.23393778631259157,1,57.0
340.0,6,22.0,0.2222222222222222,13.152163242357572,2,63.0,0.0,2,63.0
345.0,10,63.0,0.6363636363636364,13.096251040760615,2,73.0,0.2743157969627384,2,73.0
350.0,12,114.0,1.1287128712871286,12.32451465215844,2,83.0,0.09870894663477381,2,83.0
355.0,11,118.0,1.1568627450980393,11.704144372639925,2,113.0,0.32620035063414315,2,113.0
360.0,9,131.0,1.31,12.077026906608841,4,131.0,0.17918129285533246,4,131.0
365.0,9,154.0,1.5714285714285714,11.696556364762866,5,149.0,0.04584268550711166,5,149.0
370.0,6,104.0,1.0097087378640777,12.002504103500213,2,104.0,0.05839050934274507,2,104.0
375.0,8,134.0,1.3009708737864079,12.850104434660128,3,61.0,0.05852045127160166,3,61.0
380.0,5,103.0,1.0098039215686274,13.46886401690755,1,32.0,0.15600620302381474,1,32.0
385.0,5,108.0,1.1020408163265305,13.734012710228795,2,66.0,0.17387115648446344,2,66.0
390.0,6,137.0,1.3838383838383839,14.097778321864084,2,89.0,0.24141802678920343,2,89.0
395.0,7,148.0,1.5578947368421052,14.608118299286796,3,68.0,0.23237703577199867,3,68.0
400.0,7,174.0,1.8125,13.673143361384362,3,59.0,0.05746499558642093,3,59.0
405.0,6,204.0,2.1702127659574466,14.821483278053808,3,70.0,0.0,3,70.0
410.0,7,234.0,2.4123711340206184,14.30134969824265,3,93.0,0.3101560532706468,3,93.0
415.0,6,264.0,2.8085106382978724,13.2666471891328,3,100.0,0.1982484499457982,3,100.0
420.0,10,301.0,3.1354166666666665,13.279342069778911,5,120.0,0.14254617281359935,5,120.0
425.0,7,221.0,2.2551020408163267,12.90777666973238,2,100.0,0.0474383826748082,2,100.0
430.0,8,235.0,2.3979591836734695,12.592381783984571,2,47.0,0.13730065157805327,2,47.0
435.0,10,263.0,2.711340206185567,11.896870064094964,3,29.0,0.05399340155485241,3,29.0
440.0,13,320.0,3.2989690721649483,11.45576689006575,5,48.0,0.0422652300790062,5,48.0
445.0,12,347.0,3.5408163265306123,11.595294654150502,5,73.0,0.07092412897224463,5,73.0
450.0,9,340.0,3.4693877551020407,11.871887386031034,1,51.0,0.26983667655637816,1,51.0
455.0,8,357.0,3.57,11.675743909292091,1,18.0,0.24658866403785082,1,18.0
460.0,10,392.0,3.95959595959596,11.793118716432424,3,22.0,0.001268774240767749,3,22.0
465.0,9,437.0,4.459183673469388,12.828675773609877,3,37.0,0.07796713609186999,3,37.0
470.0,7,445.0,4.540816326530612,12.370763753736098,0,15.0,0.11776887311445967,0,15.0
475.0,6,431.0,4.353535353535354,12.399574359120114,0,0.0,1.0,0,0.0
480.0,6,457.0,4.663265306122449,13.92968371744736,0,0.0,1.0,0,0.0
485.0,6,487.0,4.87,14.310446315592086,0,0.0,1.0,0,0.0
490.0,7,522.0,5.326530612244898,14.356657590488998,0,0.0,0.44112737737884145,0,0.0
495.0,7,557.0,5.514851485148514,13.014922568765455,0,1.0,0.4563089007458425,0,1.0
500.0,12,603.0,6.153061224489796,12.799479699315743,3,8.0,0.0007836463577433053,3,8.0
505.0,9,636.0,6.556701030927835,13.28165503410184,0,10.0,0.3430990134872944,0,10.0
510.0,12,684.0,6.979591836734694,13.243732081335862,2,8.0,0.1830662729171463,2,8.0
515.0,9,681.0,6.81,12.795364443540887,0,4.0,0.1277307532343521,0,4.0
520.0,8,721.0,7.510416666666667,13.28176391170876,0,0.0,0.4357840998005604,0,0.0
525.0,10,766.0,8.063157894736841,13.308425506446879,0,0.0,0.4001385053306835,0,0.0
530.0,8,790.0,8.144329896907216,13.690657656653633,0,0.0,1.0,0,0.0
535.0,8,802.0,8.53191489361702,12.643392647331256,0,0.0,0.25071413832830225,0,0.0
540.0,9,839.0,9.021505376344086,11.697504106090406,0,0.0,0.3636467838465067,0,0.0
545.0,9,876.0,9.521739130434783,12.608851484530469,2,14.0,0.11076895615316379,2,14.0
550.0,11,922.0,10.359550561797754,12.101804708623389,2,14.0,0.3055311516030897,2,14.0
555.0,9,966.0,10.853932584269662,11.918870089456084,2,24.0,0.0,2,24.0
560.0,10,1011.0,11.359550561797754,11.366365419169544,2,34.0,0.0,2,34.0
565.0,12,1059.0,11.637362637362637,11.775866817821077,2,44.0,0.0,2,44.0
570.0,11,1108.0,11.787234042553191,11.79986886988663,2,54.0,0.2250326465460991,2,54.0
575.0,13,1160.0,12.608695652173912,11.534379218169862,4,66.0,0.07137789809185051,4,66.0
580.0,10,1140.0,12.527472527472527,12.334423768075167,1,43.0,0.10966626389808568,1,43.0
585.0,8,1174.0,12.623655913978494,12.148746707185143,0,7.0,0.14706038844805924,0,7.0
590.0,11,1192.0,12.680851063829786,12.194892886661071,2,11.0,0.1707018076600096,2,11.0
595.0,12,1247.0,12.724489795918368,13.065509480996685,5,32.0,5.2558543110027445e-05,5,32.0
600.0,9,1265.0,12.777777777777779,12.545951079603613,1,28.0,0.19285798172461063,1,28.0
605.0,10,1299.0,13.121212121212121,12.569312767480783,0,8.0,0.35320583929755994,0,8.0
610.0,10,1341.0,13.545454545454545,13.901953130341226,1,12.0,0.06678309056387723,1,12.0
615.0,10,1383.0,13.693069306930694,13.898268104638884,1,16.0,0.0,1,16.0
620.0,9,1428.0,14.138613861386139,14.975147105219834,1,23.0,0.11612712095194666,1,23.0
625.0,11,1478.0,14.633663366336634,14.92908802195025,3,31.0,0.20168245204914756,3,31.0
630.0,11,1533.0,15.029411764705882,13.608088377717104,3,46.0,0.0023905410704656133,3,46.0
635.0,9,1535.0,15.66326530612245,13.771878059848655,0,15.0,0.18602730807017012,0,15.0
640.0,8,1575.0,16.57894736842105,12.642826732451747,0,0.0,0.4560823949514947,0,0.0
645.0,10,1619.0,17.597826086956523,13.013538463863869,1,2.0,0.0001390724689640209,1,2.0
650.0,10,1669.0,17.946236559139784,13.142206545802347,1,7.0,0.0,1,7.0
655.0,10,1719.0,18.483870967741936,12.829725708624458,1,12.0,0.0,1,12.0
660.0,12,1771.0,18.447916666666668,11.980516739421523,1,17.0,0.0,1,17.0
665.0,10,1819.0,18.56122448979592,12.558899719150322,1,22.0,0.0,1,22.0
670.0,10,1869.0,18.87878787878788,13.517262960353246,1,27.0,0.0,1,27.0
675.0,11,1920.0,19.591836734693878,13.972203534066889,1,32.0,0.0,1,32.0
680.0,12,1975.0,19.949494949494948,12.9226674972669,1,37.0,0.0,1,37.0
685.0,12,2034.0,20.34,12.668192658457077,1,42.0,0.30075126770836186,1,42.0
690.0,12,2094.0,20.94,12.49489385322478,1,47.0,0.47111079750968543,1,47.0
695.0,14,2143.0,21.867346938775512,12.272408311532105,3,54.0,0.09983045569622753,3,54.0
700.0,17,2217.0,22.622448979591837,11.967892786217128,5,73.0,0.01279825683700361,5,73.0
705.0,10,2162.0,21.838383838383837,12.944164378230106,0,17.0,0.08001793970226388,0,17.0
710.0,12,2217.0,22.393939393939394,12.873445789481014,1,5.0,0.31453484986683733,1,5.0
715.0,12,2252.0,22.52,13.3702974235393,1,3.0,0.4179080023287804,1,3.0
720.0,12,2302.0,22.568627450980394,13.312630351390508,1,8.0,0.0,1,8.0
725.0,10,2350.0,23.26732673267327,12.812491279965652,1,15.0,0.3318794632729813,1,15.0
730.0,12,2407.0,23.598039215686274,12.870099271845936,2,23.0,0.08098648882678974,2,23.0
735.0,12,2462.0,24.376237623762375,12.611120633686204,3,37.0,1.8742782992194073e-05,3,37.0
740.0,10,2472.0,24.0,12.506069111226825,0,21.0,0.3736952755694108,0,21.0
745.0,10,2517.0,24.436893203883496,12.571669679033459,0,0.0,0.09626743996284723,0,0.0
750.0,11,2566.0,24.673076923076923,12.213310526746271,1,2.0,0.19074152386532658,1,2.0
755.0,13,2626.0,25.49514563106796,12.155697019710034,2,7.0,0.02275656564348552,2,7.0
760.0,14,2695.0,26.42156862745098,12.352675837383726,3,21.0,0.2357487392475126,3,21.0
765.0,14,2737.0,26.57281553398058,11.835457002316245,1,11.0,0.13317624655743235,1,11.0
770.0,13,2795.0,26.61904761904762,12.583653552911702,0,0.0,0.25742565304864373,0,0.0
775.0,16,2860.0,26.72897196261682,12.424169130358045,1,1.0,0.014618306389547168,1,1.0
780.0,17,2894.0,26.30909090909091,12.300283810444535,3,12.0,0.21377693190377708,3,12.0
785.0,17,2957.0,27.635514018691588,12.243976043245514,1,7.0,0.07332984809327305,1,7.0
790.0,15,3000.0,28.846153846153847,11.816527656210827,1,7.0,0.0,1,7.0
795.0,12,3047.0,28.745283018867923,12.1178198825385,0,13.0,0.3538318759633684,0,13.0
800.0,13,3108.0,28.254545454545454,11.28321292197066,1,3.0,0.24171438651340912,1,3.0
805.0,13,3173.0,28.845454545454544,11.724405907044616,1,6.0,0.0,1,6.0
810.0,13,3215.0,29.227272727272727,11.499343453498891,1,11.0,0.0,1,11.0
815.0,15,3281.0,30.37962962962963,10.96650894722511,1,16.0,0.3258193653407682,1,16.0
820.0,14,3339.0,30.354545454545455,12.186482239451156,1,21.0,0.23399675663992967,1,21.0
825.0,14,3409.0,30.4375,12.967574437825297,2,31.0,0.0770433218227011,2,31.0
830.0,15,3479.0,31.91743119266055,12.5086056284667,2,41.0,0.017165086332478808,2,41.0
835.0,12,3498.0,32.388888888888886,12.325313921941062,0,4.0,0.4007537418697409,0,4.0
840.0,14,3559.0,33.89523809523809,12.319952397459318,1,1.0,0.005206735730344746,1,1.0
845.0,15,3620.0,34.476190476190474,12.18234544593011,1,3.0,0.42618876458475535,1,3.0
850.0,13,3684.0,36.11764705882353,12.355123540980134,1,6.0,0.10190115514880298,1,6.0
855.0,14,3749.0,38.255102040816325,11.739898477401177,1,19.0,0.014656200200534666,1,19.0
860.0,17,3825.0,39.03061224489796,11.949072612257254,2,29.0,0.0,2,29.0
865.0,14,3889.0,38.89,11.419122225900662,2,40.0,0.31409099372040955,2,40.0
870.0,14,3959.0,39.59,11.530614991658465,2,49.0,0.0,2,49.0
875.0,16,4032.0,40.32,11.735391166826618,2,59.0,0.07864845178735522,2,59.0
880.0,15,4045.0,40.04950495049505,11.189415027334844,0,35.0,0.06549032116972589,0,35.0
885.0,14,4114.0,41.14,12.388855774008588,1,5.0,0.454694611916098,1,5.0
890.0,15,4175.0,42.17171717171717,12.416760384808262,1,1.0,0.004332663876496889,1,1.0
895.0,15,4245.0,42.878787878787875,12.530719082903587,1,6.0,0.0,1,6.0
900.0,15,4315.0,43.58585858585859,12.269374271132925,1,13.0,0.3329464171679785,1,13.0
905.0,16,4385.0,43.85,11.776712397113956,1,18.0,0.3184263976187836,1,18.0
910.0,15,4457.0,44.57,12.503537074107761,2,23.0,0.0003747103299463052,2,23.0
