step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,8.175085437459066,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.918615825247747,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.900096420112387,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,15.432691741642055,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,12.741141956040053,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,14.253752348133839,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,14.23165626229942,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,13.646536217846645,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.376152567412955,0,0.0,1.0,0,0.0
50.0,1,0.0,0.0,13.727108621765595,0,0.0,0.9513350769915225,0,0.0
55.0,1,0.0,0.0,12.250804671220878,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,13.1777095965961,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,13.292274619090772,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,13.55061371057588,0,0.0,1.0,0,0.0
75.0,2,3.0,0.057692307692307696,13.334287904594909,0,0.0,0.5608431988923569,0,0.0
80.0,1,0.0,0.0,13.04663615186363,0,0.0,0.07853165479395142,0,0.0
85.0,2,5.0,0.08333333333333333,13.213967253840766,1,5.0,0.0,1,5.0
90.0,2,10.0,0.15873015873015872,13.682190531629708,1,10.0,0.012251681520799336,1,10.0
95.0,2,20.0,0.30303030303030304,13.973635479218775,2,20.0,0.0,2,20.0
100.0,2,30.0,0.4411764705882353,14.039563407894072,2,30.0,0.2848380791816117,2,30.0
105.0,4,45.0,0.6338028169014085,13.60666777358905,4,45.0,0.00023681152884699486,4,45.0
110.0,5,70.0,0.9722222222222222,13.424939722588656,4,65.0,1.3099364533158418e-06,4,65.0
115.0,6,97.0,1.3108108108108107,13.624779191465977,4,85.0,0.19014774959955108,4,85.0
120.0,8,129.0,1.6973684210526316,11.679626253832096,4,105.0,0.15058411216708475,4,105.0
125.0,6,137.0,1.7792207792207793,12.493382029225733,4,125.0,0.0,4,125.0
130.0,3,22.0,0.2716049382716049,13.00882216610258,0,51.0,0.14339200065945842,0,51.0
135.0,1,0.0,0.0,14.001155335005173,0,0.0,0.7240356502875623,0,0.0
140.0,0,0.0,0.0,14.462908002425365,0,17.0,0.28527340078777974,0,17.0
145.0,1,0.0,0.0,13.233881966884626,0,1.0,0.6690717901610906,0,1.0
150.0,3,5.0,0.054945054945054944,13.938759595936771,0,0.0,1.0,0,0.0
155.0,0,0.0,0.0,14.819422867962059,0,0.0,0.5559304891748998,0,0.0
160.0,0,0.0,0.0,14.126568214043333,0,0.0,0.8927056786606596,0,0.0
165.0,1,1.0,0.010869565217391304,14.236018572208518,1,1.0,0.20638243639776058,1,1.0
170.0,3,10.0,0.10752688172043011,13.8314732181559,2,16.0,0.33458217554487923,2,16.0
