step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,8.1616278494621,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.958856240791983,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.271135980461919,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,14.987313238082388,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,11.654442757945377,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,13.248421484255164,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,15.068644518534876,0,0.0,1.0,0,0.0
40.0,1,1.0,0.03571428571428571,12.23148962571226,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.467950589217752,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,13.447607590508957,0,0.0,1.0,0,0.0
55.0,1,0.0,0.0,13.132244351604566,0,0.0,0.9773310548980492,0,0.0
60.0,0,0.0,0.0,13.38202163435101,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,13.12035223881571,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,13.131806449940978,0,0.0,0.659594285547095,0,0.0
75.0,2,2.0,0.038461538461538464,12.143349139866881,0,0.0,1.0,0,0.0
80.0,1,0.0,0.0,12.811492744096423,0,0.0,1.0,0,0.0
85.0,2,2.0,0.03333333333333333,12.769439357868755,0,0.0,1.0,0,0.0
90.0,1,0.0,0.0,15.005291207073714,0,0.0,1.0,0,0.0
95.0,1,0.0,0.0,13.944475167064018,0,0.0,0.283384815973935,0,0.0
100.0,3,10.0,0.14925373134328357,14.220064245437506,2,8.0,0.26632285206922535,2,8.0
105.0,1,1.0,0.013888888888888888,14.079322929038625,1,4.0,0.22346298236355813,1,4.0
110.0,1,6.0,0.0821917808219178,14.554171354081472,1,9.0,0.21465969347160294,1,9.0
115.0,0,0.0,0.0,13.86103834474683,0,0.0,0.10791835723537584,0,0.0
120.0,2,4.0,0.05333333333333334,13.00991190775015,1,6.0,0.5333436526324622,1,6.0
125.0,2,14.0,0.18421052631578946,13.3478562744708,1,9.0,0.4209145866399954,1,9.0
130.0,3,24.0,0.3037974683544304,12.459699932110883,1,14.0,0.2347147350703609,1,14.0
135.0,2,19.0,0.2375,13.693143948495498,1,20.0,0.2642151584145769,1,20.0
140.0,2,24.0,0.2823529411764706,13.650467826558275,1,24.0,0.4710889918312465,1,24.0
145.0,4,32.0,0.37209302325581395,13.254007712118534,1,29.0,0.0,1,29.0
150.0,1,34.0,0.38636363636363635,14.77126646649263,1,34.0,0.0,1,34.0
155.0,1,39.0,0.42857142857142855,15.237053875115611,1,39.0,0.4549749188807008,1,39.0
160.0,1,44.0,0.46808510638297873,14.5404319746207,1,44.0,0.18383046593947444,1,44.0
165.0,1,2.0,0.021739130434782608,14.22012850678555,1,4.0,0.12302483090241546,1,4.0
170.0,6,18.0,0.19148936170212766,13.730276449116658,3,15.0,0.24689822627466246,3,15.0
175.0,3,12.0,0.1276595744680851,13.538106693684615,1,16.0,0.14510712201795178,1,16.0
180.0,5,23.0,0.24210526315789474,12.477357513916262,2,8.0,0.30625869004984024,2,8.0
185.0,2,4.0,0.041666666666666664,13.344995018072757,2,6.0,0.1815127205110454,2,6.0
190.0,3,15.0,0.1595744680851064,14.0375360537738,3,15.0,0.006185230270457276,3,15.0
195.0,0,0.0,0.0,14.024716054284033,0,7.0,0.2074582380223868,0,7.0
200.0,1,2.0,0.021505376344086023,14.27077010073262,1,2.0,0.25975361504997857,1,2.0
205.0,2,7.0,0.07446808510638298,14.258882520053326,1,7.0,0.4758734077185692,1,7.0
210.0,2,1.0,0.010416666666666666,13.376724235367327,1,3.0,0.2148384589996321,1,3.0
215.0,4,11.0,0.11224489795918367,13.22503082749675,3,11.0,0.17289476011369467,3,11.0
220.0,0,0.0,0.0,14.473747930950749,0,5.0,0.08564452038659467,0,5.0
225.0,1,0.0,0.0,14.175071497974484,0,16.0,0.3226013658662304,0,16.0
230.0,2,2.0,0.021739130434782608,13.792379422343478,1,6.0,0.4778403973158403,1,6.0
235.0,3,14.0,0.14583333333333334,12.851159891485084,3,14.0,0.1052189379834535,3,14.0
240.0,1,3.0,0.031914893617021274,13.094042101024229,0,17.0,0.16670810152422944,0,17.0
245.0,3,9.0,0.0967741935483871,13.0241668815351,1,1.0,0.3066400982303481,1,1.0
250.0,3,16.0,0.16494845360824742,12.53911562735188,2,3.0,0.039229110586304704,2,3.0
255.0,6,36.0,0.375,12.33565150725565,4,18.0,9.658153980488345e-05,4,18.0
260.0,3,31.0,0.3263157894736842,12.567842288112125,1,23.0,0.21290432814875304,1,23.0
265.0,6,44.0,0.4943820224719101,13.174827388416734,1,7.0,0.25526642388177895,1,7.0
270.0,5,54.0,0.6,13.197118027078282,1,8.0,0.004278289889578244,1,8.0
275.0,4,13.0,0.14444444444444443,13.416025402344331,3,19.0,0.015313377709752952,3,19.0
280.0,6,15.0,0.1724137931034483,12.851838691179902,2,18.0,0.1886145944390508,2,18.0
285.0,11,44.0,0.4943820224719101,13.49701684348278,3,24.0,0.2199627147508186,3,24.0
290.0,6,44.0,0.4782608695652174,13.531761276066574,4,29.0,0.13430601528098068,4,29.0
295.0,0,0.0,0.0,14.183499636084086,0,16.0,0.08943218220690408,0,16.0
300.0,2,6.0,0.06593406593406594,14.311480624735346,1,5.0,0.17717480830225654,1,5.0
305.0,0,0.0,0.0,14.501518491082795,0,10.0,0.2565863544087929,0,10.0
310.0,2,5.0,0.052083333333333336,14.105809209742567,1,12.0,0.06313056024597616,1,12.0
315.0,4,3.0,0.030927835051546393,13.294577732583337,2,10.0,0.02070311832658268,2,10.0
320.0,3,16.0,0.16666666666666666,13.078481158346014,3,23.0,0.0,3,23.0
325.0,0,0.0,0.0,14.19303519778311,0,15.0,0.17124004085809544,0,15.0
