step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_7621976415_7621976416_7621976420_7688405358_stopped,cluster_7621976415_7621976416_7621976420_7688405358_accumulated_waiting_time,cluster_7621976415_7621976416_7621976420_7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,12.9873916949268,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,15.12250975698325,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.513974909289615,0,0.0,1.0,0,0.0
20.0,1,0.0,0.0,10.355790130006428,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,12.455444394357526,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,15.369766180122701,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,16.449745492369917,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,15.56431556576443,0,0.0,0.3574883258143858,0,0.0
45.0,0,0.0,0.0,14.743178752362843,0,0.0,0.5229063898491186,0,0.0
50.0,1,2.0,0.07407407407407407,16.302129107394606,1,2.0,0.349242387912493,1,2.0
55.0,1,0.0,0.0,15.115788768756937,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,14.663349961682963,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,13.981439807696821,0,0.0,0.12627832514092674,0,0.0
70.0,2,7.0,0.22580645161290322,12.637691373200827,1,4.0,8.381701568202321e-05,1,4.0
75.0,0,0.0,0.0,11.62860765640525,0,0.0,1.0,0,0.0
80.0,0,0.0,0.0,13.59194708341966,0,0.0,0.7875327488111805,0,0.0
85.0,1,2.0,0.05405405405405406,13.655714396086516,1,2.0,0.0,1,2.0
90.0,1,7.0,0.19444444444444445,12.197946090809856,1,7.0,0.04279219732702694,1,7.0
95.0,0,0.0,0.0,12.191832387544583,0,1.0,0.26719357850054765,0,1.0
100.0,1,3.0,0.07692307692307693,11.05804258259321,1,3.0,0.21109368737359213,1,3.0
105.0,1,3.0,0.07692307692307693,11.75951733818345,1,3.0,0.07370054652593683,1,3.0
110.0,1,8.0,0.19047619047619047,11.225986595210262,1,8.0,0.3425796424415587,1,8.0
115.0,1,1.0,0.021739130434782608,11.507549896505662,0,3.0,0.08594125664207491,0,3.0
120.0,2,9.0,0.1875,11.58338737374305,2,9.0,0.2674172493169121,2,9.0
125.0,0,0.0,0.0,11.120573532649672,0,8.0,0.21307917080869596,0,8.0
130.0,2,7.0,0.14583333333333334,12.419869881919402,2,8.0,0.1725561942765401,2,8.0
135.0,1,1.0,0.02,12.17970941730884,1,7.0,0.1839861822808907,1,7.0
140.0,3,11.0,0.21153846153846154,12.575148097525167,2,11.0,0.10490468936689674,2,11.0
145.0,3,6.0,0.11764705882352941,11.201221354636226,1,13.0,0.06961347187638134,1,13.0
150.0,2,9.0,0.16981132075471697,11.274694733546857,2,12.0,0.19068871242626692,2,12.0
155.0,2,4.0,0.07692307692307693,11.442483108424332,2,14.0,0.04225375511514695,2,14.0
160.0,3,19.0,0.36538461538461536,11.120541177209354,2,14.0,0.15885090912026079,2,14.0
165.0,2,1.0,0.018518518518518517,10.11788710616994,1,13.0,0.04250223533536287,1,13.0
170.0,3,11.0,0.19642857142857142,10.686118724565913,2,12.0,0.13851079379548045,2,12.0
175.0,2,5.0,0.08620689655172414,10.349259762815949,2,17.0,0.05878430403504289,2,17.0
180.0,2,9.0,0.15517241379310345,12.11821114605968,2,11.0,0.1438605390749038,2,11.0
185.0,1,1.0,0.01694915254237288,11.302345300583132,1,7.0,0.2493370089723133,1,7.0
190.0,2,8.0,0.13559322033898305,11.644150371576117,2,13.0,0.10113821817690141,2,13.0
195.0,2,4.0,0.06666666666666667,11.633516883035274,2,21.0,0.056692795750839645,2,21.0
200.0,3,14.0,0.22950819672131148,12.028248643118948,3,20.0,0.1389291749610476,3,20.0
205.0,2,6.0,0.09523809523809523,13.185619204246699,2,26.0,0.03158779492918036,2,26.0
210.0,2,13.0,0.20634920634920634,12.00975393557432,2,21.0,0.07120680719307254,2,21.0
215.0,4,6.0,0.0967741935483871,11.022638745253973,2,20.0,0.09961982023068777,2,20.0
220.0,7,38.0,0.6031746031746031,11.07723566494822,4,27.0,0.041773256618333525,4,27.0
225.0,2,11.0,0.18032786885245902,10.58814811692025,1,19.0,0.07338775108472002,1,19.0
230.0,1,4.0,0.06557377049180328,11.977599382761062,1,7.0,0.29176466494525083,1,7.0
235.0,2,5.0,0.08064516129032258,11.599534878554275,1,4.0,0.12470081240304576,1,4.0
240.0,2,11.0,0.1746031746031746,12.00610938745233,2,12.0,0.0003155432457297643,2,12.0
245.0,3,22.0,0.36666666666666664,12.6351196632657,2,31.0,0.21178585151764176,2,31.0
250.0,1,6.0,0.09836065573770492,12.07075443913791,0,24.0,0.11166667013778565,0,24.0
255.0,3,8.0,0.13333333333333333,12.467339828829688,2,25.0,0.1238484038299492,2,25.0
260.0,1,1.0,0.017241379310344827,12.260081314887133,1,16.0,0.2111696288801774,1,16.0
265.0,4,16.0,0.2711864406779661,11.681742456371772,4,37.0,0.11436645145702405,4,37.0
270.0,3,7.0,0.11475409836065574,13.173360800256104,2,35.0,0.04502266319007905,2,35.0
275.0,2,6.0,0.0967741935483871,12.415907099052058,1,26.0,0.1490621778469545,1,26.0
280.0,3,13.0,0.22033898305084745,12.570644833644455,1,17.0,0.28155601302820304,1,17.0
285.0,1,16.0,0.2909090909090909,12.355427794539626,1,16.0,0.19276725606280568,1,16.0
290.0,1,21.0,0.40384615384615385,11.846982761519914,1,37.0,0.29404538990163537,1,37.0
295.0,1,26.0,0.4727272727272727,14.023223775897755,1,26.0,0.16181093854187675,1,26.0
300.0,2,5.0,0.08620689655172414,13.484519480484188,0,0.0,0.3702494472145282,0,0.0
305.0,5,19.0,0.3275862068965517,11.821020998428384,1,4.0,0.1919970363606066,1,4.0
310.0,2,25.0,0.423728813559322,12.057912288347111,0,0.0,0.1691228650606006,0,0.0
315.0,1,17.0,0.29310344827586204,11.818897705750343,0,0.0,0.06334998348869121,0,0.0
320.0,0,0.0,0.0,13.630981568136825,0,0.0,1.0,0,0.0
325.0,1,1.0,0.017857142857142856,13.665068077244976,1,4.0,0.0031828762123526197,1,4.0
330.0,1,2.0,0.03571428571428571,13.198496257363791,0,2.0,0.3803546987830156,0,2.0
335.0,2,2.0,0.03571428571428571,13.455344344645097,1,3.0,0.09862595595755584,1,3.0
340.0,1,0.0,0.0,12.652571830237546,0,4.0,0.05149887943376417,0,4.0
345.0,1,4.0,0.07017543859649122,13.744186115329684,1,4.0,0.26662220790352914,1,4.0
350.0,1,2.0,0.034482758620689655,11.259997396866034,1,28.0,0.08236735417251367,1,28.0
355.0,4,18.0,0.32142857142857145,10.910972660311716,4,42.0,0.07261898784290476,4,42.0
360.0,4,14.0,0.25,11.168436155133605,3,54.0,0.03573721190151761,3,54.0
365.0,3,16.0,0.2807017543859649,11.26972233069683,3,56.0,0.09813100603767208,3,56.0
370.0,3,4.0,0.06896551724137931,11.146267780178317,1,41.0,0.044794665020565685,1,41.0
375.0,3,16.0,0.26666666666666666,11.734331599979637,3,35.0,0.07195739399556758,3,35.0
380.0,4,9.0,0.14285714285714285,12.043107616377878,2,29.0,0.06925821142301652,2,29.0
385.0,4,16.0,0.25806451612903225,11.651888572512938,2,19.0,0.09428870237520635,2,19.0
390.0,5,38.0,0.6333333333333333,10.085611430272547,4,31.0,0.1053629532066271,4,31.0
395.0,6,23.0,0.3709677419354839,11.397550117472859,2,31.0,0.06137294006004374,2,31.0
400.0,3,29.0,0.46774193548387094,11.644069473300924,2,17.0,0.19848243626119397,2,17.0
405.0,5,31.0,0.5344827586206896,11.992655840560632,4,21.0,0.06692064249933431,4,21.0
410.0,4,28.0,0.5,11.865619165504134,4,33.0,0.06560409693620207,4,33.0
415.0,3,5.0,0.08928571428571429,11.357757411734323,3,26.0,0.06966220405300695,3,26.0
420.0,3,15.0,0.2830188679245283,11.02198344104609,3,17.0,0.07355866604461984,3,17.0
425.0,2,5.0,0.09259259259259259,11.428234826152144,2,24.0,0.07881912551717887,2,24.0
430.0,3,17.0,0.3148148148148148,11.55995287795672,2,19.0,0.1715951587093866,2,19.0
435.0,4,10.0,0.18181818181818182,11.229736531057783,2,16.0,0.06445393036522239,2,16.0
440.0,4,30.0,0.5555555555555556,11.877272042641746,2,14.0,0.10595588462135098,2,14.0
445.0,2,26.0,0.49056603773584906,13.388549043487519,0,9.0,0.2510047855118773,0,9.0
450.0,4,39.0,0.75,12.253956877390562,1,3.0,0.00012459931119404967,1,3.0
455.0,0,0.0,0.0,10.898675838267165,0,3.0,0.1978089124879594,0,3.0
460.0,1,1.0,0.02040816326530612,11.340652664825626,0,0.0,0.684334538502754,0,0.0
465.0,1,6.0,0.12,12.178225890674284,0,0.0,1.0,0,0.0
470.0,3,20.0,0.425531914893617,11.991636370180316,0,0.0,0.5229728853530378,0,0.0
475.0,3,35.0,0.7446808510638298,12.804143888842326,0,0.0,0.17743263929581535,0,0.0
480.0,5,55.0,1.2222222222222223,13.11515274124297,1,5.0,0.14730382596079428,1,5.0
485.0,3,65.0,1.3829787234042554,11.094159970988544,0,3.0,0.09004652578477652,0,3.0
490.0,7,44.0,0.88,11.38499783977235,4,14.0,0.0008489416604914408,4,14.0
495.0,0,0.0,0.0,12.025195335124803,0,18.0,0.1209219564217827,0,18.0
500.0,1,0.0,0.0,12.010765023077683,0,0.0,0.22628715274784547,0,0.0
505.0,1,3.0,0.05555555555555555,13.214515367257427,1,3.0,0.12567061606236032,1,3.0
510.0,2,9.0,0.17647058823529413,11.771517215722591,2,29.0,0.024717641241675192,2,29.0
515.0,1,4.0,0.0784313725490196,11.008140977270624,0,22.0,0.16482189716311266,0,22.0
520.0,0,0.0,0.0,12.976197976867098,0,0.0,0.36738763960117815,0,0.0
525.0,2,6.0,0.11538461538461539,11.799477450228757,2,41.0,0.1964487931626639,2,41.0
530.0,5,22.0,0.4,10.912757986241433,4,57.0,0.085428850949672,4,57.0
535.0,1,3.0,0.05357142857142857,12.38215851201729,1,51.0,0.2831597529044203,1,51.0
540.0,1,1.0,0.018867924528301886,12.408480612953584,0,3.0,0.1280260508445237,0,3.0
545.0,3,3.0,0.05555555555555555,11.488469152597775,2,9.0,0.12921771318912018,2,9.0
550.0,5,18.0,0.32727272727272727,11.308449990917842,4,23.0,0.13749228108482753,4,23.0
