step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,7.579558433289208,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.446764490066958,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.443733957578551,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,14.851355596806446,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,12.009199535037933,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,13.16509827333967,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,14.500989778991,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.523759819242514,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.28007207249445,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,13.003014470665638,0,0.0,1.0,0,0.0
55.0,1,0.0,0.0,13.043927013104666,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,12.62928692137509,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,13.033135588814282,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,13.422308552974185,0,0.0,1.0,0,0.0
75.0,2,3.0,0.057692307692307696,11.520422173941682,0,0.0,0.3978826133010932,0,0.0
80.0,1,0.0,0.0,12.794202727846457,0,0.0,1.0,0,0.0
85.0,1,0.0,0.0,13.802972453058588,0,0.0,1.0,0,0.0
90.0,1,0.0,0.0,14.03146089679604,0,0.0,0.9682178743439787,0,0.0
95.0,0,0.0,0.0,14.377861463959782,0,0.0,0.969671147722935,0,0.0
100.0,0,0.0,0.0,14.346703844890614,0,0.0,0.2531453980175082,0,0.0
105.0,3,5.0,0.07042253521126761,12.958270134230634,2,4.0,0.09210398465241453,2,4.0
110.0,3,13.0,0.18055555555555555,13.972566694164701,0,4.0,0.2861298255944086,0,4.0
