step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_7621976415_7621976416_7621976420_7688405358_stopped,cluster_7621976415_7621976416_7621976420_7688405358_accumulated_waiting_time,cluster_7621976415_7621976416_7621976420_7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
735.0,3,264.0,4.551724137931035,10.922727791939453,0,10.0,0.1974948957007261,0,10.0
740.0,3,276.0,4.842105263157895,11.855430368376554,1,3.0,0.3564045107872712,1,3.0
745.0,3,283.0,4.879310344827586,10.996914915702824,0,1.0,0.25629254616124425,0,1.0
750.0,5,301.0,5.101694915254237,10.60061227399273,3,8.0,0.05935982267401303,3,8.0
755.0,4,307.0,5.293103448275862,11.16599195507593,1,10.0,0.052475152793466345,1,10.0
760.0,3,320.0,5.423728813559322,11.173950891367728,1,7.0,0.026731691080254184,1,7.0
765.0,2,323.0,5.295081967213115,11.556599524866705,0,2.0,0.23259168817165157,0,2.0
770.0,4,339.0,5.557377049180328,11.995179289218093,2,6.0,0.000423733206051937,2,6.0
775.0,2,343.0,5.622950819672131,12.47332655728625,0,3.0,0.826115385906842,0,3.0
780.0,5,354.0,5.709677419354839,12.241406302043757,1,3.0,0.16813319729256815,1,3.0
785.0,2,363.0,6.1525423728813555,11.959092564798546,0,3.0,0.07431782605433343,0,3.0
790.0,5,383.0,6.603448275862069,12.648294342065961,3,11.0,0.20463594414541958,3,11.0
795.0,2,383.0,6.383333333333334,12.146837367012983,0,7.0,0.127268679305636,0,7.0
800.0,5,401.0,7.035087719298246,11.1693166032754,0,0.0,0.3459627065068303,0,0.0
805.0,5,414.0,7.137931034482759,12.306163732688068,1,1.0,0.2081976784600781,1,1.0
810.0,7,441.0,7.603448275862069,10.751960443390791,4,15.0,0.02707856047635157,4,15.0
815.0,4,445.0,7.807017543859649,10.477207659902204,1,19.0,0.1663248468888011,1,19.0
820.0,4,461.0,7.683333333333334,11.163025484803988,1,5.0,0.252377829503255,1,5.0
825.0,4,474.0,7.645161290322581,12.392138255489058,1,4.0,0.12777781677372466,1,4.0
830.0,7,469.0,7.444444444444445,11.802916030633895,4,19.0,0.07722236940143827,4,19.0
835.0,3,463.0,7.349206349206349,10.516343800444629,0,19.0,0.08179545027249081,0,19.0
840.0,2,473.0,7.507936507936508,12.298932890817825,0,3.0,0.298378136923797,0,3.0
845.0,5,487.0,7.854838709677419,13.099910488115457,2,7.0,0.1366586189750725,2,7.0
850.0,5,507.0,7.921875,10.483457042532722,3,19.0,0.13136543647862933,3,19.0
855.0,4,505.0,7.769230769230769,10.748968691110688,1,9.0,0.09207163418887893,1,9.0
860.0,4,525.0,8.076923076923077,11.674787894123925,1,6.0,0.1570656045932003,1,6.0
865.0,3,525.0,7.954545454545454,11.694249349705128,1,36.0,0.14495632150658266,1,36.0
870.0,5,549.0,8.446153846153846,11.480999636076128,3,50.0,2.8942855851189762e-05,3,50.0
875.0,2,543.0,8.353846153846154,12.040079805971924,0,44.0,0.1896806890249727,0,44.0
880.0,5,557.0,8.841269841269842,12.350114342258516,1,1.0,0.32658303166194963,1,1.0
885.0,5,573.0,9.095238095238095,13.02269514565966,1,1.0,0.08747196005579536,1,1.0
890.0,6,584.0,9.733333333333333,11.722356047856408,3,11.0,0.011533665169899577,3,11.0
895.0,3,584.0,9.573770491803279,11.701234398318848,1,11.0,0.15388913005084653,1,11.0
900.0,5,600.0,10.0,11.594150300309346,1,12.0,0.21521517348994137,1,12.0
905.0,5,610.0,9.838709677419354,10.395830012444328,2,12.0,0.06450834035292569,2,12.0
910.0,11,648.0,10.125,10.327705462390314,6,30.0,0.14240889179472485,6,30.0
915.0,7,661.0,10.015151515151516,11.235212083621297,1,28.0,0.11170487198050955,1,28.0
920.0,4,664.0,10.06060606060606,10.104287109107268,0,15.0,0.2506699809799585,0,15.0
925.0,6,688.0,10.584615384615384,9.805645272982138,2,25.0,0.04530142864930953,2,25.0
930.0,10,732.0,11.090909090909092,10.665128135299021,4,45.0,0.00010748732596159253,4,45.0
935.0,13,766.0,11.264705882352942,10.026050051831426,1,42.0,0.053085629934603314,1,42.0
940.0,12,802.0,11.623188405797102,10.612341858899144,0,16.0,0.22056054314761708,0,16.0
945.0,12,767.0,10.506849315068493,9.19568978152134,3,38.0,0.018994492294754577,3,38.0
950.0,10,789.0,10.52,9.59062364592053,5,76.0,0.06631024654239892,5,76.0
955.0,13,808.0,10.35897435897436,10.003802152240668,2,66.0,0.09871801355374028,2,66.0
960.0,9,828.0,10.894736842105264,10.312207448667454,2,49.0,0.2145552910178777,2,49.0
965.0,8,834.0,11.12,10.295573700894943,0,44.0,0.08873544487417433,0,44.0
970.0,9,871.0,11.77027027027027,10.362928519460842,3,50.0,0.048533714989157255,3,50.0
975.0,10,903.0,12.04,9.47234411162807,2,44.0,0.12778068354909633,2,44.0
980.0,13,946.0,12.95890410958904,9.804160009083738,3,30.0,0.08564423659573221,3,30.0
985.0,8,967.0,13.246575342465754,9.86941316665496,1,44.0,0.04265276944136209,1,44.0
990.0,11,1016.0,14.309859154929578,10.557034075537489,4,49.0,0.12123977619785496,4,49.0
995.0,12,1031.0,14.942028985507246,10.34147275189315,2,48.0,0.04848137350296833,2,48.0
1000.0,12,1068.0,16.181818181818183,9.710734290954445,3,38.0,0.06851679980321194,3,38.0
1005.0,10,1085.0,16.692307692307693,9.909818570671654,2,80.0,0.05455449799136005,2,80.0
1010.0,12,1124.0,17.29230769230769,9.288832442280976,5,103.0,0.027327450422186206,5,103.0
1015.0,12,1152.0,17.454545454545453,8.751803413135772,2,96.0,0.11088005586748308,2,96.0
1020.0,13,1188.0,17.73134328358209,9.204641697237767,3,62.0,0.09282370878281195,3,62.0
1025.0,13,1237.0,17.67142857142857,9.293888736281684,4,58.0,0.07648768353291596,4,58.0
1030.0,16,1312.0,19.87878787878788,9.303094727420598,4,69.0,0.12278236291493201,4,69.0
1035.0,15,1338.0,20.90625,9.405097051115881,3,72.0,0.031197359872919328,3,72.0
1040.0,14,1361.0,20.313432835820894,9.185838200408844,4,74.0,0.11990966954062787,4,74.0
1045.0,14,1406.0,20.98507462686567,9.308441618925638,3,96.0,0.06836973370703113,3,96.0
1050.0,13,1444.0,21.235294117647058,8.764138977096536,4,94.0,0.0719966780890937,4,94.0
1055.0,16,1518.0,22.0,9.64300986187274,4,97.0,0.092564293325978,4,97.0
1060.0,15,1556.0,22.88235294117647,9.80542342427934,3,86.0,0.027373164391456293,3,86.0
1065.0,14,1585.0,23.308823529411764,8.396605530831494,4,74.0,0.08292693660706243,4,74.0
1070.0,16,1631.0,23.3,8.11644586455909,3,93.0,0.06670370275569037,3,93.0
1075.0,15,1673.0,23.56338028169014,9.25490289805301,4,96.0,0.09342681532718276,4,96.0
1080.0,15,1723.0,24.614285714285714,9.357847539825592,3,95.0,0.0443342381700889,3,95.0
1085.0,14,1774.0,24.985915492957748,9.440755697308665,4,73.0,0.08822330437661442,4,73.0
1090.0,16,1826.0,25.718309859154928,8.559463273626694,3,74.0,0.05511977151806086,3,74.0
1095.0,16,1882.0,26.885714285714286,9.147172063141616,3,63.0,0.08388569201340065,3,63.0
1100.0,14,1927.0,28.33823529411765,9.770411438721688,2,56.0,0.04861863707367129,2,56.0
1105.0,17,2004.0,31.80952380952381,8.991566246039953,4,47.0,0.14172368104107486,4,47.0
1110.0,15,2053.0,31.584615384615386,9.777688943763224,2,43.0,0.0316204098063592,2,43.0
1115.0,15,2117.0,32.07575757575758,9.865575140608764,2,25.0,0.18421460190580088,2,25.0
1120.0,15,2173.0,33.43076923076923,9.219689196789968,1,11.0,0.12817123936798216,1,11.0
1125.0,17,2253.0,35.203125,8.495152466704413,3,11.0,0.04267625406153656,3,11.0
1130.0,14,2302.0,35.96875,9.136080713613492,1,6.0,0.06846869709545074,1,6.0
1135.0,16,2377.0,37.140625,8.588223303812342,3,13.0,0.11782538465820132,3,13.0
1140.0,17,2439.0,38.109375,8.36824517163269,2,18.0,0.04183561520109269,2,18.0
1145.0,18,2521.0,39.390625,8.262714956392962,3,19.0,0.06139914506571652,3,19.0
1150.0,14,2563.0,38.833333333333336,8.774708219766264,1,14.0,0.059212606359905946,1,14.0
1155.0,14,2633.0,40.50769230769231,9.448846460471186,1,12.0,0.14704596592197938,1,12.0
1160.0,13,2690.0,42.03125,9.539981550083787,0,4.0,0.06367950111909668,0,4.0
1165.0,17,2767.0,45.36065573770492,9.39703184179662,1,7.0,0.0,1,7.0
1170.0,15,2825.0,44.140625,9.190757573087343,0,1.0,0.531347554346057,0,1.0
1175.0,16,2899.0,43.92424242424242,9.395538815173664,1,2.0,0.24293877900500982,1,2.0
1180.0,16,2976.0,45.784615384615385,9.632417860521103,1,3.0,0.05680219810977146,1,3.0
1185.0,16,3056.0,45.61194029850746,9.221392860204809,1,8.0,0.2896618527618265,1,8.0
1190.0,15,3123.0,45.9264705882353,9.95111899691101,0,3.0,0.13430495094725764,0,3.0
1195.0,15,3198.0,47.73134328358209,9.985435247571663,0,0.0,0.4401426234712973,0,0.0
1200.0,18,3278.0,48.205882352941174,10.465204299530441,0,0.0,0.014404122357380008,0,0.0
1205.0,16,3352.0,49.294117647058826,11.621837867562098,1,22.0,0.062008543003453494,1,22.0
1210.0,17,3425.0,51.11940298507463,10.636751132517716,2,33.0,0.22870665459757852,2,33.0
1215.0,17,3505.0,53.10606060606061,11.430757369434728,2,18.0,0.16461717879521517,2,18.0
1220.0,17,3576.0,54.18181818181818,10.952134932257552,2,20.0,0.09976959508324933,2,20.0
1225.0,20,3669.0,57.328125,10.223179499708014,4,33.0,0.13666665907023431,4,33.0
1230.0,19,3738.0,55.791044776119406,8.091901114576908,1,30.0,0.23867494708208556,1,30.0
1235.0,16,3799.0,56.701492537313435,9.159550104494375,1,15.0,0.1993900693892625,1,15.0
1240.0,17,3880.0,55.42857142857143,9.215775005913008,2,28.0,0.14010965239227866,2,28.0
1245.0,21,3977.0,56.81428571428572,9.13979812464846,5,49.0,0.10580071714001295,5,49.0
1250.0,18,4037.0,55.3013698630137,8.97773349984747,2,38.0,0.15917596003470086,2,38.0
1255.0,18,4109.0,58.7,9.284320058740855,2,31.0,0.12072549185207665,2,31.0
1260.0,18,4177.0,58.83098591549296,9.00682842140464,2,33.0,0.0612267549994003,2,33.0
1265.0,21,4272.0,58.52054794520548,8.840489630414258,4,44.0,0.0008773569714682583,4,44.0
1270.0,16,4325.0,60.91549295774648,8.392495893574052,0,26.0,0.14122035392696852,0,26.0
1275.0,16,4405.0,62.04225352112676,9.070842319904585,0,0.0,0.1564434598720626,0,0.0
1280.0,18,4490.0,61.50684931506849,8.686145268607515,1,5.0,0.0,1,5.0
1285.0,17,4567.0,60.0921052631579,10.034565364760038,0,0.0,0.5853384766622632,0,0.0
1290.0,16,4645.0,60.324675324675326,11.201780822814516,0,0.0,0.39193175094558846,0,0.0
1295.0,16,4725.0,62.171052631578945,10.623016025710644,0,6.0,0.4156781717376609,0,6.0
1300.0,19,4816.0,64.21333333333334,10.683099468311925,2,12.0,0.12478514012408994,2,12.0
1305.0,16,4885.0,67.84722222222223,10.790219867541952,0,13.0,0.4342890863037465,0,13.0
1310.0,16,4965.0,69.92957746478874,9.945243724377635,0,6.0,0.14621759874742768,0,6.0
1315.0,18,5048.0,70.11111111111111,9.172393083713327,1,3.0,0.0975983501535904,1,3.0
1320.0,19,5138.0,71.36111111111111,9.25170399529819,3,13.0,0.19015055971646222,3,13.0
1325.0,18,5210.0,71.36986301369863,9.91096480994638,2,18.0,0.07212715961931686,2,18.0
1330.0,20,5305.0,71.6891891891892,9.660414664130743,4,20.0,0.0001365013554928616,4,20.0
1335.0,18,5372.0,72.5945945945946,9.275760939160733,1,24.0,0.05946459933474063,1,24.0
1340.0,18,5454.0,73.70270270270271,9.71450250969869,2,15.0,0.21619237392149498,2,15.0
1345.0,18,5529.0,75.73972602739725,9.10065353669581,2,15.0,0.0699025601905789,2,15.0
1350.0,22,5633.0,76.12162162162163,9.331486102236784,4,35.0,0.1629725753230982,4,35.0
1355.0,23,5722.0,74.31168831168831,9.531660223622849,2,35.0,0.060202476701632514,2,35.0
1360.0,19,5786.0,74.17948717948718,8.978955779355811,2,29.0,0.1270474151417821,2,29.0
1365.0,21,5870.0,72.46913580246914,9.323914009139777,3,51.0,0.0527518893135727,3,51.0
1370.0,25,5979.0,75.68354430379746,9.159539265365632,4,53.0,0.06986503395643785,4,53.0
1375.0,25,6038.0,76.43037974683544,8.938750279871565,3,53.0,0.05856555302011488,3,53.0
1380.0,19,6102.0,75.33333333333333,8.79349396474957,3,46.0,0.07582983621175479,3,46.0
1385.0,18,6172.0,78.12658227848101,8.447074773139816,2,54.0,0.03469970544564496,2,54.0
1390.0,22,6269.0,78.3625,8.599188083648446,5,63.0,0.06587063337027681,5,63.0
1395.0,24,6384.0,79.8,8.137710647948854,5,83.0,0.013565186290781872,5,83.0
1400.0,23,6451.0,82.7051282051282,8.741179078188278,1,61.0,0.08202265671297931,1,61.0
1405.0,19,6494.0,83.25641025641026,9.606413438068735,0,33.0,0.3275653188893948,0,33.0
1410.0,19,6576.0,83.24050632911393,9.782706090151013,1,46.0,0.13460706173894893,1,46.0
1415.0,24,6686.0,83.575,8.905621631686122,6,77.0,0.00046849850830157886,6,77.0
1420.0,24,6779.0,83.69135802469135,8.369305297425957,1,66.0,0.16588201358530394,1,66.0
1425.0,21,6847.0,83.5,8.948830383327081,1,33.0,0.15591547276861767,1,33.0
1430.0,19,6888.0,82.98795180722891,9.160190835589791,2,48.0,0.007384389747438714,2,48.0
1435.0,23,6992.0,85.26829268292683,9.240204805893807,5,75.0,0.00034971012795291637,5,75.0
1440.0,21,7074.0,87.33333333333333,8.210442511577227,1,57.0,0.07276220552761085,1,57.0
1445.0,19,7143.0,87.10975609756098,8.71121083385697,0,27.0,0.17464399574128364,0,27.0
1450.0,21,7232.0,89.28395061728395,8.897988810955827,2,83.0,0.03377270119330947,2,83.0
1455.0,23,7343.0,89.54878048780488,9.684402179268542,4,102.0,0.16266049657004625,4,102.0
1460.0,23,7430.0,88.45238095238095,8.874713260269239,1,91.0,0.05907309790271495,1,91.0
