step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_7621976415_7621976416_7621976420_7688405358_stopped,cluster_7621976415_7621976416_7621976420_7688405358_accumulated_waiting_time,cluster_7621976415_7621976416_7621976420_7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,12.458629014086204,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,15.32091873319733,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.10173353363705,0,0.0,1.0,0,0.0
20.0,1,0.0,0.0,12.346632158421635,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,13.537043011655891,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,15.764430262563875,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,16.127879745727373,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,15.37647303287329,0,0.0,0.38766178628625486,0,0.0
45.0,1,3.0,0.13043478260869565,15.17265068932801,1,3.0,0.0,1,3.0
50.0,2,9.0,0.3333333333333333,15.153078190108655,1,8.0,0.0,1,8.0
55.0,2,13.0,0.4482758620689655,14.790301904941657,1,13.0,0.0,1,13.0
60.0,1,18.0,0.6428571428571429,14.690296443256505,1,18.0,0.0,1,18.0
65.0,1,23.0,0.8214285714285714,12.287936102208798,1,23.0,0.0,1,23.0
70.0,1,28.0,0.9032258064516129,12.639057962489783,1,28.0,0.23401048557630355,1,28.0
75.0,0,0.0,0.0,11.686045126655465,0,2.0,0.1664586590867047,0,2.0
80.0,0,0.0,0.0,12.800620296256522,0,0.0,1.0,0,0.0
85.0,1,4.0,0.1111111111111111,13.226760411650933,0,0.0,0.6709340499344012,0,0.0
90.0,2,9.0,0.24324324324324326,11.526374210870154,0,0.0,0.22805977159706223,0,0.0
95.0,2,16.0,0.43243243243243246,10.139862513457654,0,3.0,0.10178663877353102,0,3.0
100.0,3,28.0,0.717948717948718,11.64750681183718,0,0.0,0.1978847115264801,0,0.0
105.0,3,25.0,0.6097560975609756,11.001649760892457,1,1.0,0.06436292075341314,1,1.0
110.0,2,10.0,0.23255813953488372,10.812363785260361,2,10.0,0.1973983537273052,2,10.0
115.0,1,1.0,0.021739130434782608,10.541166141643368,0,7.0,0.13490753760661486,0,7.0
120.0,0,0.0,0.0,11.182355726153428,0,0.0,0.011351002669843359,0,0.0
125.0,0,0.0,0.0,12.687193836684656,0,0.0,0.6773360353850999,0,0.0
130.0,0,0.0,0.0,13.010838210712176,0,0.0,1.0,0,0.0
135.0,0,0.0,0.0,12.329647989335662,0,0.0,0.744958660091212,0,0.0
140.0,3,3.0,0.06,12.35293673556019,1,2.0,0.25363606047589665,1,2.0
145.0,4,13.0,0.25,10.766946033603457,1,32.0,0.16186993907555466,1,32.0
150.0,3,20.0,0.37037037037037035,11.457602594811929,2,45.0,0.0983342276851572,2,45.0
155.0,5,29.0,0.5370370370370371,10.399886478443978,2,52.0,0.04371783213907087,2,52.0
160.0,6,52.0,0.9454545454545454,9.911972119530551,3,52.0,0.05372216339876631,3,52.0
