step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,7.463553382880686,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.562224057482716,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.587167994553173,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,15.080050816072786,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,12.067870380432305,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,13.142160874914188,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,14.82867881183798,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.556610780054028,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.537545770344254,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,13.620013666470804,0,0.0,1.0,0,0.0
55.0,1,0.0,0.0,11.88071319789628,0,0.0,0.4815373616083769,0,0.0
60.0,1,2.0,0.047619047619047616,12.726723634400473,1,2.0,0.00015493157874063977,1,2.0
65.0,0,0.0,0.0,12.629909106343483,0,0.0,1.0,0,0.0
70.0,1,3.0,0.06382978723404255,12.955825405943834,0,0.0,1.0,0,0.0
75.0,2,3.0,0.057692307692307696,12.283594134751432,0,0.0,1.0,0,0.0
80.0,1,0.0,0.0,13.170863248735456,0,0.0,1.0,0,0.0
85.0,1,0.0,0.0,13.344581796328695,0,0.0,0.7475344112676707,0,0.0
90.0,2,1.0,0.015873015873015872,13.437356538374079,1,1.0,0.11396821805799592,1,1.0
95.0,3,10.0,0.15151515151515152,12.903190060149399,2,9.0,3.009289905326801e-05,2,9.0
100.0,0,0.0,0.0,14.134699985704549,0,0.0,0.536908575081666,0,0.0
105.0,1,2.0,0.028169014084507043,14.581427693522409,1,2.0,0.38158163722424315,1,2.0
110.0,2,10.0,0.13333333333333333,14.290785408847595,2,10.0,0.003814650013522785,2,10.0
115.0,0,0.0,0.0,13.89644654291266,0,10.0,0.17402703623250607,0,10.0
120.0,2,1.0,0.01282051282051282,12.316503894875689,0,0.0,0.27315850498947825,0,0.0
125.0,3,12.0,0.15384615384615385,12.944583587431218,2,6.0,0.08136343406817466,2,6.0
130.0,7,36.0,0.45569620253164556,13.137649673509731,4,27.0,0.00812367128616273,4,27.0
135.0,6,48.0,0.5925925925925926,13.892399129416011,5,51.0,1.5867705229440935e-05,5,51.0
140.0,2,10.0,0.11764705882352941,13.593761303375434,2,41.0,0.04264686612146788,2,41.0
145.0,1,0.0,0.0,14.314969283395035,0,19.0,0.20511861724964972,0,19.0
150.0,2,7.0,0.07777777777777778,12.772847459230189,1,21.0,0.08075496616122789,1,21.0
155.0,5,28.0,0.3010752688172043,13.335286841669195,4,37.0,0.0012599692930981754,4,37.0
160.0,4,17.0,0.18085106382978725,13.175693652454276,2,35.0,0.17635900230439414,2,35.0
165.0,0,0.0,0.0,13.443876216202517,0,19.0,0.21148037691875837,0,19.0
170.0,3,3.0,0.030303030303030304,12.881535394766088,2,28.0,0.2032286817568556,2,28.0
175.0,5,18.0,0.18181818181818182,12.458062186395063,4,41.0,0.11242489008044848,4,41.0
180.0,7,19.0,0.19,12.16151356550576,3,46.0,0.13831706078771713,3,46.0
185.0,2,14.0,0.1414141414141414,13.24948162430036,1,30.0,0.19237634475133894,1,30.0
190.0,5,19.0,0.1958762886597938,14.238811543323276,3,31.0,0.05309170032304078,3,31.0
195.0,7,45.0,0.45918367346938777,12.995045589227582,5,53.0,0.15897803898891996,5,53.0
200.0,4,22.0,0.23404255319148937,13.228687749619933,3,52.0,0.04506654976657183,3,52.0
205.0,2,6.0,0.0625,13.74865089369596,1,25.0,0.2211632906505913,1,25.0
210.0,5,11.0,0.11458333333333333,12.718033119145268,3,30.0,0.03795976476625275,3,30.0
215.0,7,34.0,0.34,12.606045438865463,6,54.0,0.0006906734023812289,6,54.0
220.0,6,53.0,0.5408163265306123,12.825990884522902,6,85.0,0.00905407858950565,6,85.0
225.0,5,15.0,0.15151515151515152,13.030059881099314,2,59.0,0.07411260898555139,2,59.0
230.0,3,3.0,0.030303030303030304,12.686171386554037,2,48.0,0.13782230463096165,2,48.0
235.0,8,30.0,0.2912621359223301,11.726852860134075,7,72.0,0.08489810451027659,7,72.0
240.0,6,29.0,0.2815533980582524,12.602341371353756,3,64.0,0.0883035302437608,3,64.0
245.0,4,11.0,0.10784313725490197,13.615609910527196,1,59.0,0.2055755093514846,1,59.0
250.0,4,9.0,0.09090909090909091,13.322396703614105,3,73.0,0.019449396318933693,3,73.0
255.0,7,34.0,0.3541666666666667,12.584099447615833,6,103.0,0.0017554734554797726,6,103.0
260.0,10,76.0,0.7916666666666666,11.651904688041972,7,137.0,0.05587550617195162,7,137.0
265.0,9,65.0,0.6701030927835051,11.354772136554876,4,115.0,0.044944185366312346,4,115.0
270.0,5,30.0,0.3125,12.566516550696045,1,69.0,0.22909947897269792,1,69.0
275.0,5,24.0,0.25806451612903225,13.820421567326221,1,98.0,0.08469219019730397,1,98.0
280.0,8,46.0,0.4946236559139785,12.337874155349054,5,114.0,0.0004348516285969761,5,114.0
285.0,9,60.0,0.6451612903225806,11.727719429365484,2,100.0,0.025310161610681822,2,100.0
290.0,9,64.0,0.6808510638297872,12.174311409421957,0,63.0,0.1733744002532291,0,63.0
295.0,7,19.0,0.2,12.30506067994189,3,76.0,0.08249568982224934,3,76.0
300.0,6,30.0,0.3125,12.496493595912924,6,111.0,0.0005083780943408428,6,111.0
305.0,6,23.0,0.23232323232323232,12.614055434539093,2,89.0,0.05828502665807828,2,89.0
310.0,4,10.0,0.09803921568627451,13.063640606480257,0,63.0,0.2036164262067389,0,63.0
315.0,4,4.0,0.04040404040404041,12.800170050232794,2,92.0,0.07668028766636643,2,92.0
320.0,5,24.0,0.24742268041237114,12.972575947463874,5,113.0,0.12484176640699449,5,113.0
325.0,8,28.0,0.2828282828282828,13.056501497042902,4,101.0,0.014900653263673805,4,101.0
