step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_7621976415_7621976416_7621976420_7688405358_stopped,cluster_7621976415_7621976416_7621976420_7688405358_accumulated_waiting_time,cluster_7621976415_7621976416_7621976420_7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,13.298255996378154,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,15.590021806435649,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.794559525690147,0,0.0,1.0,0,0.0
20.0,1,0.0,0.0,11.486877613466099,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,12.28940398871643,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,14.35801402065128,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,16.67566479039815,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,15.155809642880715,0,0.0,0.3085018252636152,0,0.0
45.0,1,2.0,0.08695652173913043,14.888502248865297,1,2.0,0.0009786839415203295,1,2.0
50.0,1,7.0,0.25925925925925924,14.72340067069629,1,7.0,0.0,1,7.0
55.0,2,12.0,0.41379310344827586,14.33839463390238,1,12.0,0.0,1,12.0
60.0,1,17.0,0.5862068965517241,14.995410446067162,1,17.0,0.0,1,17.0
65.0,1,22.0,0.7096774193548387,12.42874980744334,1,22.0,0.27600885141824893,1,22.0
70.0,2,30.0,0.9375,11.13365802879446,2,30.0,5.152468924501383e-05,2,30.0
75.0,2,40.0,1.2121212121212122,10.828987111608239,2,40.0,0.0,2,40.0
80.0,2,50.0,1.4705882352941178,12.041200449422819,2,50.0,0.0,2,50.0
85.0,2,60.0,1.6666666666666667,12.465466081928277,2,60.0,0.14004335220143807,2,60.0
90.0,5,74.0,2.0,11.474036624322,3,72.0,0.16062975341501742,3,72.0
95.0,2,8.0,0.21621621621621623,9.870164753814112,0,28.0,0.1408961431317138,0,28.0
100.0,0,0.0,0.0,11.785829648604018,0,0.0,0.3893017073003796,0,0.0
105.0,2,3.0,0.06976744186046512,12.871155580477888,1,3.0,0.0002948761533606399,1,3.0
110.0,1,8.0,0.18181818181818182,12.34879471640002,1,11.0,0.12731182344008893,1,11.0
115.0,2,3.0,0.06521739130434782,11.539184541295041,0,3.0,0.4219433555066463,0,3.0
120.0,1,1.0,0.020833333333333332,11.855504558409143,1,1.0,0.2804831689038247,1,1.0
125.0,4,13.0,0.2708333333333333,11.197401814210245,4,13.0,0.02700572067719146,4,13.0
130.0,1,1.0,0.02,11.339198631881892,1,14.0,0.199645211179645,1,14.0
135.0,1,2.0,0.0392156862745098,10.696545890007947,1,3.0,0.13913434609966918,1,3.0
140.0,3,4.0,0.0784313725490196,11.50230605712986,2,5.0,0.07913892593112361,2,5.0
145.0,3,17.0,0.3269230769230769,11.175590560558355,3,28.0,0.12982437928694018,3,28.0
150.0,5,19.0,0.3584905660377358,11.515969424910743,2,39.0,0.04683089248966179,2,39.0
155.0,6,36.0,0.6666666666666666,10.520767833040747,3,41.0,0.07863951214379374,3,41.0
160.0,6,43.0,0.7818181818181819,10.776217583503831,3,49.0,0.0280987544578319,3,49.0
165.0,5,21.0,0.3888888888888889,10.37560593261342,4,35.0,0.10728976925244393,4,35.0
170.0,5,12.0,0.21818181818181817,8.918300261606435,2,40.0,0.04959441960889377,2,40.0
175.0,7,32.0,0.5714285714285714,9.395743141073654,4,33.0,0.09313020641204384,4,33.0
180.0,4,16.0,0.2711864406779661,11.304473453945409,3,38.0,0.03550606908300759,3,38.0
185.0,3,19.0,0.3114754098360656,11.384965569317805,3,42.0,0.11063689119042484,3,42.0
190.0,3,9.0,0.14754098360655737,10.05825840488595,2,40.0,0.0651767721064174,2,40.0
195.0,5,23.0,0.36507936507936506,10.326835157596031,3,34.0,0.07187827415185338,3,34.0
200.0,5,14.0,0.22580645161290322,10.940588519728704,3,32.0,0.043728060304016894,3,32.0
205.0,4,20.0,0.31746031746031744,11.549261449288254,4,35.0,0.07637782898448321,4,35.0
210.0,4,40.0,0.625,11.465717696322313,4,66.0,0.07819189674555087,4,66.0
215.0,3,14.0,0.21875,11.391053914683766,2,63.0,0.03038095426635835,2,63.0
220.0,3,12.0,0.1875,12.345698640681004,2,44.0,0.09598212760457847,2,44.0
225.0,1,1.0,0.015625,12.322377338169156,1,45.0,0.16025854508868725,1,45.0
230.0,5,20.0,0.30303030303030304,11.606507793612835,4,34.0,0.12268977019017809,4,34.0
235.0,4,17.0,0.25,10.620628754198625,3,30.0,0.08926118658278206,3,30.0
240.0,5,21.0,0.3181818181818182,10.961788577062627,3,29.0,0.14412604731920886,3,29.0
245.0,4,34.0,0.5483870967741935,12.29977217235292,4,41.0,0.059232906669281646,4,41.0
250.0,3,13.0,0.20967741935483872,12.316362445002596,2,43.0,0.04216579334927992,2,43.0
255.0,4,22.0,0.3548387096774194,11.884266323624779,2,28.0,0.2540347329218126,2,28.0
260.0,4,9.0,0.14754098360655737,11.20231081002807,2,26.0,0.05498205270898187,2,26.0
265.0,4,14.0,0.22950819672131148,11.427652850441273,4,32.0,0.09021112602853172,4,32.0
270.0,3,9.0,0.14285714285714285,10.796226205418565,3,34.0,0.046621831055300544,3,34.0
275.0,5,24.0,0.375,11.221798780059645,5,40.0,0.031155560216937744,5,40.0
280.0,3,5.0,0.07692307692307693,10.841480802371244,2,43.0,0.05705957940739087,2,43.0
285.0,1,7.0,0.109375,12.743338263584647,1,19.0,0.1465447351757139,1,19.0
290.0,3,7.0,0.11864406779661017,13.384198387262737,2,9.0,0.02633625123201257,2,9.0
295.0,5,27.0,0.46551724137931033,12.954657388576393,4,24.0,0.0002949018836259094,4,24.0
300.0,4,19.0,0.3275862068965517,12.11106478685531,1,24.0,0.2629486492552725,1,24.0
305.0,3,15.0,0.25862068965517243,13.47327583642268,1,20.0,0.19563460268907215,1,20.0
310.0,3,30.0,0.5172413793103449,12.294219778847367,1,18.0,0.21175332761988955,1,18.0
315.0,2,4.0,0.06666666666666667,11.738467928598299,1,14.0,0.023146772660134943,1,14.0
320.0,4,18.0,0.3050847457627119,12.194996212318419,4,32.0,0.00010835062349957703,4,32.0
325.0,2,11.0,0.1864406779661017,11.756602940210518,1,28.0,0.15913632886694729,1,28.0
330.0,1,2.0,0.03389830508474576,12.761359288182364,1,20.0,0.10402691504711764,1,20.0
335.0,2,2.0,0.034482758620689655,12.477385801694062,1,25.0,0.11830491436762047,1,25.0
340.0,6,20.0,0.3508771929824561,12.715989746690669,4,37.0,0.1701213392678036,4,37.0
345.0,3,18.0,0.3103448275862069,11.979362995995096,1,33.0,0.08506016248051212,1,33.0
350.0,1,3.0,0.05084745762711865,11.542624428641778,1,18.0,0.3083229327062078,1,18.0
355.0,2,4.0,0.06896551724137931,11.402841975752386,2,25.0,0.06764787923300053,2,25.0
360.0,4,19.0,0.31666666666666665,11.99187836948801,4,66.0,0.08259984229902137,4,66.0
365.0,5,22.0,0.3548387096774194,10.002433477726719,2,76.0,0.0763393622564239,2,76.0
370.0,3,16.0,0.26229508196721313,10.78399000239109,3,81.0,0.0992680362946489,3,81.0
375.0,2,3.0,0.04838709677419355,12.229065894062702,2,85.0,0.0435071707871697,2,85.0
380.0,5,21.0,0.3333333333333333,10.393644837558465,4,80.0,0.061208952010061296,4,80.0
385.0,6,25.0,0.390625,10.865745441625087,2,59.0,0.07368488511895492,2,59.0
390.0,5,27.0,0.42857142857142855,10.956679131339763,4,36.0,0.10132928189793051,4,36.0
395.0,5,27.0,0.421875,11.666149280319026,3,51.0,0.06515175369639085,3,51.0
400.0,7,46.0,0.71875,11.092165352661796,6,56.0,0.07092880569607204,6,56.0
405.0,5,19.0,0.30158730158730157,11.15810264224519,3,51.0,0.07430929511904025,3,51.0
410.0,3,16.0,0.26666666666666666,11.966719969280266,3,35.0,0.13806776721932926,3,35.0
415.0,4,8.0,0.13333333333333333,11.526822187248738,4,41.0,0.021790168501277855,4,41.0
420.0,6,32.0,0.5714285714285714,10.566358401394293,5,54.0,0.05678570431294123,5,54.0
425.0,4,20.0,0.36363636363636365,9.903699538284654,2,46.0,0.03916685009040281,2,46.0
430.0,4,17.0,0.30357142857142855,10.043993684072591,3,34.0,0.11729238151402982,3,34.0
435.0,2,6.0,0.10909090909090909,11.875075003756516,1,35.0,0.07286601470986806,1,35.0
440.0,4,17.0,0.32075471698113206,12.672609601533305,3,32.0,0.11598050644005484,3,32.0
445.0,2,12.0,0.22641509433962265,11.490860382110728,1,23.0,0.1401045091214908,1,23.0
450.0,3,11.0,0.20754716981132076,11.305493200823861,1,6.0,0.1756511297595815,1,6.0
455.0,0,0.0,0.0,12.963515337638055,0,0.0,0.16598136944392722,0,0.0
460.0,2,9.0,0.17647058823529413,13.25125325441339,2,9.0,0.08225817074746494,2,9.0
465.0,1,2.0,0.038461538461538464,11.711765343560446,0,4.0,0.2241994734953489,0,4.0
470.0,4,11.0,0.22448979591836735,10.617228749614485,2,5.0,0.1065634352684079,2,5.0
475.0,4,9.0,0.1875,11.945419952209742,2,11.0,0.2564820523725445,2,11.0
480.0,3,8.0,0.18181818181818182,12.290999224130212,2,10.0,0.06072005083614706,2,10.0
485.0,1,2.0,0.0425531914893617,13.704434304057314,1,9.0,0.05960879466566684,1,9.0
490.0,1,7.0,0.14,13.435680825443514,1,10.0,0.38688455142325323,1,10.0
495.0,0,0.0,0.0,12.711479607153521,0,1.0,0.2782237747988323,0,1.0
500.0,3,7.0,0.1346153846153846,11.021531809029224,1,8.0,0.10278933080068839,1,8.0
505.0,0,0.0,0.0,11.50188275338357,0,6.0,0.16182506272134717,0,6.0
510.0,1,4.0,0.07547169811320754,11.439184964531377,1,6.0,0.09349341096016328,1,6.0
515.0,1,1.0,0.018867924528301886,11.65488282570522,1,18.0,0.07688984399365605,1,18.0
520.0,4,14.0,0.2641509433962264,11.704392377292267,4,28.0,0.0011305843098809365,4,28.0
525.0,3,9.0,0.15789473684210525,10.96689089846093,1,33.0,0.18056580508670753,1,33.0
530.0,2,3.0,0.05172413793103448,11.908342935489632,1,13.0,0.18674831960595023,1,13.0
535.0,3,9.0,0.16363636363636364,11.952270644691048,3,21.0,0.08706751947907432,3,21.0
540.0,8,40.0,0.7407407407407407,11.674473654817701,6,48.0,0.03854905645573216,6,48.0
545.0,3,12.0,0.23076923076923078,10.074083020071047,3,51.0,0.05002863526734765,3,51.0
550.0,4,15.0,0.2830188679245283,9.623166733541986,3,25.0,0.15000263053362353,3,25.0
555.0,2,5.0,0.09615384615384616,11.763841438600647,2,30.0,0.03577633968304693,2,30.0
560.0,3,15.0,0.2727272727272727,11.855730528426461,2,24.0,0.08920957643004189,2,24.0
565.0,0,0.0,0.0,11.248089253102991,0,9.0,0.10337723435837383,0,9.0
570.0,3,12.0,0.21428571428571427,13.447263056068605,3,12.0,4.258203512096906e-05,3,12.0
575.0,3,27.0,0.48214285714285715,13.575737474734622,3,27.0,0.0,3,27.0
580.0,1,0.0,0.0,12.498871119722946,0,24.0,0.142294778461957,0,24.0
585.0,1,3.0,0.05357142857142857,12.522404962255113,1,3.0,0.004317952108929695,1,3.0
590.0,1,2.0,0.034482758620689655,12.26246923019164,1,7.0,0.20304461004259738,1,7.0
595.0,3,9.0,0.16666666666666666,12.246090456007744,1,7.0,0.28558626965612743,1,7.0
600.0,3,6.0,0.11538461538461539,11.5045303051572,2,5.0,0.04814212509236881,2,5.0
605.0,2,15.0,0.3,12.423443041242983,2,15.0,0.0,2,15.0
610.0,0,0.0,0.0,13.11855267988754,0,10.0,0.10236784987648767,0,10.0
615.0,2,7.0,0.1346153846153846,12.795969599739875,2,7.0,0.14950993420350928,2,7.0
620.0,2,1.0,0.018867924528301886,12.98891089749299,1,8.0,0.06923370518876008,1,8.0
625.0,3,11.0,0.21568627450980393,12.568739422234893,2,11.0,0.14228251565003106,2,11.0
630.0,2,6.0,0.1111111111111111,11.585708862615805,0,13.0,0.3636274829153024,0,13.0
635.0,2,6.0,0.1111111111111111,12.748142201142066,2,8.0,0.20776380628983174,2,8.0
