step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,7.534801079274494,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.529433971911635,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.43220069112234,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,15.007285484663708,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,11.003319612531904,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,12.717021131517033,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,14.377980488135893,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.131874477652008,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.533149936742008,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,12.964299717518056,0,0.0,0.6581409046875444,0,0.0
55.0,2,0.0,0.0,11.864749731763952,0,0.0,0.017309507447688194,0,0.0
60.0,1,5.0,0.11904761904761904,12.726594719768498,1,5.0,2.141325510709628e-05,1,5.0
65.0,3,13.0,0.29545454545454547,12.486410569353216,1,10.0,0.0,1,10.0
70.0,1,15.0,0.3191489361702128,12.556408762126397,1,15.0,0.0,1,15.0
75.0,2,20.0,0.38461538461538464,11.622750455419142,1,20.0,0.029803141398545584,1,20.0
80.0,4,32.0,0.5818181818181818,11.74681890741047,2,28.0,1.2258783606042213e-05,2,28.0
85.0,4,47.0,0.7833333333333333,12.38918805395689,2,38.0,0.0,2,38.0
90.0,4,62.0,0.9841269841269841,13.121049736069624,2,48.0,0.141538610217222,2,48.0
95.0,3,61.0,0.9242424242424242,13.087144720571331,3,61.0,0.0713150613084196,3,61.0
100.0,4,79.0,1.144927536231884,13.429163457385963,4,82.0,0.13308905532801954,4,82.0
105.0,7,106.0,1.4722222222222223,12.844014088019302,5,104.0,0.11949832006348786,5,104.0
110.0,8,141.0,1.9054054054054055,13.291563564590644,5,129.0,0.0,5,129.0
115.0,10,185.0,2.466666666666667,12.857226013409365,5,154.0,0.0,5,154.0
120.0,10,216.0,2.7341772151898733,11.276149278332268,5,179.0,9.363786309572709e-07,5,179.0
125.0,10,254.0,3.2564102564102564,11.774118725238417,5,204.0,8.504215840156841e-07,5,204.0
130.0,11,304.0,3.707317073170732,11.865187281586483,5,229.0,0.0,5,229.0
135.0,11,354.0,4.265060240963855,12.403446525734774,5,254.0,0.0,5,254.0
140.0,12,410.0,4.712643678160919,12.211850351889307,5,279.0,0.0,5,279.0
145.0,15,476.0,5.288888888888889,11.552451550654688,5,304.0,0.0,5,304.0
150.0,15,551.0,5.861702127659575,11.942297348527456,5,329.0,0.0,5,329.0
155.0,16,626.0,6.453608247422681,12.736880024813283,5,354.0,0.0,5,354.0
160.0,16,702.0,7.237113402061856,12.258298172475588,5,379.0,0.10549033469387836,5,379.0
165.0,17,783.0,7.989795918367347,12.191081838074435,5,404.0,0.1641361716745814,5,404.0
170.0,19,872.0,8.633663366336634,11.958986457869978,5,429.0,0.0,5,429.0
175.0,19,966.0,9.470588235294118,11.327532004919144,5,454.0,0.079932066869972,5,454.0
180.0,22,1066.0,10.25,11.123869332497227,5,479.0,0.15347424324290512,5,479.0
185.0,21,1166.0,11.211538461538462,11.325357684698899,6,505.0,0.0006153304690054895,6,505.0
190.0,22,1274.0,12.368932038834952,12.059309140029779,6,535.0,1.0489105264427432e-06,6,535.0
195.0,22,1384.0,13.568627450980392,11.553801528304856,6,565.0,0.0,6,565.0
200.0,23,1498.0,14.686274509803921,11.45454774804625,6,595.0,0.1828568898198706,6,595.0
205.0,26,1621.0,16.21,10.782251672282621,6,625.0,0.0,6,625.0
210.0,29,1752.0,16.846153846153847,9.52829307537558,6,655.0,0.0,6,655.0
215.0,30,1894.0,17.700934579439252,9.776320736922601,6,685.0,0.05538962151810926,6,685.0
220.0,29,2029.0,19.323809523809523,10.422916432129549,6,715.0,0.0,6,715.0
225.0,31,2179.0,20.175925925925927,9.882531922038341,6,745.0,0.0,6,745.0
230.0,31,2329.0,21.971698113207548,9.611751824363154,6,775.0,0.07076302110293453,6,775.0
235.0,33,2489.0,22.62727272727273,9.264901711432772,6,805.0,0.14599449066195763,6,805.0
240.0,38,2665.0,23.37719298245614,9.059222332171943,8,841.0,0.00017708336157767622,8,841.0
245.0,38,2849.0,24.560344827586206,9.653968543667803,8,881.0,0.0,8,881.0
250.0,36,3003.0,26.575221238938052,9.865869038900701,8,921.0,0.03502153280773776,8,921.0
255.0,37,3181.0,28.150442477876105,9.8131225932698,9,964.0,0.05447751908805463,9,964.0
260.0,39,3369.0,30.080357142857142,9.7073119487341,9,1009.0,0.0,9,1009.0
265.0,40,3566.0,31.557522123893804,9.581840774663368,9,1054.0,0.0028739108570747644,9,1054.0
270.0,40,3764.0,33.01754385964912,10.14186459632171,10,1104.0,0.0,10,1104.0
275.0,41,3964.0,35.07964601769911,10.23039868589103,10,1154.0,0.0,10,1154.0
280.0,42,4167.0,36.55263157894737,9.814518910297773,10,1204.0,0.0,10,1204.0
285.0,44,4379.0,37.75,9.629612787161843,10,1254.0,0.0,10,1254.0
290.0,40,4564.0,39.00854700854701,9.710847988428588,10,1304.0,0.0,10,1304.0
295.0,42,4770.0,39.75,10.129187732816424,10,1354.0,0.09062353608859539,10,1354.0
300.0,42,4980.0,41.15702479338843,10.136512614869797,10,1404.0,0.0,10,1404.0
