step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,8.578818675997304,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,9.116944596656603,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.934608967178328,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,15.305814038077818,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,11.453490985797263,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,14.043071467871792,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,14.076040500232262,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.365293743242189,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.265571466352716,0,0.0,1.0,0,0.0
50.0,1,0.0,0.0,12.199398995552592,0,0.0,1.0,0,0.0
55.0,1,0.0,0.0,12.948803370364013,0,0.0,0.9466381872199072,0,0.0
60.0,0,0.0,0.0,12.918802734729788,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,12.6946163130819,0,0.0,1.0,0,0.0
70.0,1,2.0,0.0425531914893617,13.575161100715917,0,0.0,1.0,0,0.0
75.0,2,4.0,0.07692307692307693,12.0004641120626,0,0.0,1.0,0,0.0
80.0,1,0.0,0.0,12.835198505067925,0,0.0,1.0,0,0.0
85.0,1,0.0,0.0,13.033960354661563,0,0.0,0.6234678673466321,0,0.0
90.0,2,2.0,0.031746031746031744,13.838369353991887,1,2.0,0.00011532706802205796,1,2.0
95.0,3,10.0,0.15151515151515152,12.796814734289974,1,7.0,0.18691443397281024,1,7.0
100.0,2,15.0,0.22058823529411764,14.225465146354242,2,15.0,0.23121961191756493,2,15.0
105.0,0,0.0,0.0,14.495594069474103,0,6.0,0.3960114347984531,0,6.0
110.0,1,2.0,0.02666666666666667,14.861327417904425,1,2.0,0.29626872747693994,1,2.0
115.0,1,4.0,0.05333333333333334,14.337858882622212,0,2.0,0.10954146936059087,0,2.0
120.0,1,0.0,0.0,12.891920556258402,0,0.0,0.4431543708435628,0,0.0
125.0,0,0.0,0.0,13.7295151762135,0,0.0,0.4906443499513889,0,0.0
130.0,1,0.0,0.0,12.983291047968777,0,0.0,1.0,0,0.0
135.0,1,0.0,0.0,14.030623853996332,0,6.0,0.9377172794664126,0,6.0
140.0,0,0.0,0.0,14.431727278452902,0,4.0,0.5583879605862663,0,4.0
145.0,1,0.0,0.0,14.098277871258578,0,3.0,0.3372826103634346,0,3.0
150.0,0,0.0,0.0,14.261285525002094,0,0.0,1.0,0,0.0
155.0,0,0.0,0.0,14.517194273794459,0,0.0,0.5647378504397245,0,0.0
160.0,1,4.0,0.041237113402061855,14.849919799560917,1,4.0,6.449167571236694e-05,1,4.0
165.0,1,9.0,0.09473684210526316,15.152197192274022,1,9.0,0.4642053920622164,1,9.0
170.0,4,18.0,0.1875,13.639199567100974,3,18.0,0.0911120164371484,3,18.0
175.0,2,7.0,0.07291666666666667,13.599555566398722,2,16.0,0.11316611023891748,2,16.0
180.0,3,17.0,0.17346938775510204,13.36711103058134,2,17.0,0.2913394630079378,2,17.0
185.0,2,5.0,0.050505050505050504,13.77570448333295,2,16.0,0.0510556038880938,2,16.0
190.0,3,16.0,0.16666666666666666,14.395867171006934,2,15.0,0.28434454510976087,2,15.0
195.0,4,32.0,0.34408602150537637,13.390081940420922,2,25.0,0.0033618797890561203,2,25.0
200.0,6,61.0,0.6559139784946236,13.734064970902866,3,40.0,0.007086613866994796,3,40.0
205.0,4,58.0,0.651685393258427,13.658599896063933,4,58.0,1.7249728619942755e-05,4,58.0
210.0,5,78.0,0.8571428571428571,12.949200649492335,4,78.0,0.15227164408252913,4,78.0
215.0,5,98.0,1.101123595505618,12.744132492499759,4,98.0,0.19136780187739252,4,98.0
220.0,5,119.0,1.3222222222222222,13.55771466058295,5,127.0,0.09931139933848929,5,127.0
225.0,3,5.0,0.05319148936170213,13.800560965432648,2,41.0,0.09521374280585804,2,41.0
230.0,3,10.0,0.10752688172043011,14.152066573342545,2,22.0,0.19286728123609342,2,22.0
235.0,4,8.0,0.08695652173913043,12.535955960602816,3,17.0,0.13474294254158536,3,17.0
240.0,4,26.0,0.2736842105263158,13.482646946128702,4,30.0,0.13455481916345705,4,30.0
245.0,6,47.0,0.5108695652173914,13.914705244490909,4,50.0,0.007997360855699617,4,50.0
250.0,5,70.0,0.7526881720430108,13.693858932825462,5,74.0,5.40240844137623e-06,5,74.0
