step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_7621976415_7621976416_7621976420_7688405358_stopped,cluster_7621976415_7621976416_7621976420_7688405358_accumulated_waiting_time,cluster_7621976415_7621976416_7621976420_7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
335.0,5,13.0,0.21666666666666667,13.257828096311695,2,25.0,0.1535091216267103,2,25.0
340.0,3,16.0,0.26666666666666666,12.939948694128056,2,23.0,0.15182632355539205,2,23.0
345.0,2,3.0,0.05172413793103448,12.234460340731363,2,24.0,0.0666701337147775,2,24.0
350.0,4,13.0,0.22413793103448276,11.093073608506973,4,22.0,0.0847006711839415,4,22.0
355.0,3,8.0,0.13793103448275862,10.380904133734566,2,31.0,0.08841045263946229,2,31.0
360.0,3,13.0,0.21311475409836064,11.231993074178636,3,32.0,0.09346225131114046,3,32.0
365.0,4,33.0,0.532258064516129,10.940481967074962,4,45.0,0.05844121641284813,4,45.0
370.0,2,13.0,0.20967741935483872,11.948798520495522,1,45.0,0.08396518471078707,1,45.0
375.0,1,1.0,0.015873015873015872,11.739137584778131,1,19.0,0.1271769342885928,1,19.0
380.0,1,2.0,0.03076923076923077,11.416768245287248,1,21.0,0.1081766970125851,1,21.0
385.0,6,19.0,0.2878787878787879,12.044139414868177,4,34.0,0.08336938105052501,4,34.0
390.0,6,48.0,0.7619047619047619,11.714371350253534,4,56.0,0.1441130199035156,4,56.0
395.0,6,36.0,0.5901639344262295,11.440874155313786,2,44.0,0.04185551178089011,2,44.0
400.0,2,11.0,0.1774193548387097,12.081607815965748,2,39.0,0.14213695420561084,2,39.0
405.0,4,27.0,0.4426229508196721,12.062573902227236,4,42.0,0.11765997640481933,4,42.0
410.0,7,54.0,0.9,10.736555621141715,4,47.0,0.12410488708316307,4,47.0
415.0,8,90.0,1.5789473684210527,9.823718867295058,5,68.0,0.0029524685091499837,5,68.0
420.0,2,9.0,0.16363636363636364,9.853645951963669,1,41.0,0.08854415551806831,1,41.0
425.0,0,0.0,0.0,12.378147070663324,0,9.0,0.2821448343879287,0,9.0
430.0,2,6.0,0.10909090909090909,12.444491635175412,2,15.0,0.0003209304851645609,2,15.0
435.0,4,20.0,0.37037037037037035,12.772026728113431,2,25.0,0.31283075880550093,2,25.0
440.0,5,42.0,0.7924528301886793,11.522359186783987,3,39.0,0.19817879096992314,3,39.0
445.0,3,25.0,0.46296296296296297,11.023598342330537,0,9.0,0.10780390643155556,0,9.0
450.0,4,39.0,0.78,11.364981431566726,1,6.0,0.21425590263614727,1,6.0
455.0,3,54.0,1.08,11.519350792818237,1,10.0,0.0,1,10.0
460.0,2,3.0,0.058823529411764705,12.12133154810417,0,0.0,0.7143906956105098,0,0.0
465.0,3,15.0,0.30612244897959184,11.004939730286932,0,0.0,0.2588786140666366,0,0.0
470.0,4,25.0,0.5208333333333334,11.204425864034155,2,7.0,0.13802075645950815,2,7.0
475.0,1,0.0,0.0,11.311538851533541,0,2.0,0.21556954728986402,0,2.0
480.0,4,6.0,0.125,11.577371948197422,2,5.0,0.21135755004079235,2,5.0
485.0,1,6.0,0.12244897959183673,12.020830333346662,0,8.0,0.2813505209477046,0,8.0
490.0,1,1.0,0.02,12.210028483039043,1,1.0,0.19857348987485093,1,1.0
495.0,2,8.0,0.15384615384615385,13.035546685419972,2,8.0,0.0003984684492233707,2,8.0
500.0,4,19.0,0.3584905660377358,12.633501914035522,3,19.0,0.09936647663002257,3,19.0
505.0,1,5.0,0.09259259259259259,11.661804521806776,1,20.0,0.1904461026786625,1,20.0
510.0,2,6.0,0.11764705882352941,11.443303376270904,2,22.0,0.14357260210088812,2,22.0
515.0,3,21.0,0.40384615384615385,11.000230811061208,2,39.0,0.1340144244455267,2,39.0
520.0,1,1.0,0.018867924528301886,12.424413811571705,1,57.0,0.12427744294231453,1,57.0
525.0,5,13.0,0.23214285714285715,11.524966050618998,3,59.0,0.1186959176484518,3,59.0
530.0,5,32.0,0.5517241379310345,11.367537806147128,4,79.0,0.148168225117488,4,79.0
535.0,2,11.0,0.2037037037037037,11.74716151050339,2,58.0,0.19984006477640992,2,58.0
540.0,1,6.0,0.11320754716981132,11.856936521045004,1,16.0,0.14513614294217914,1,16.0
545.0,2,16.0,0.2962962962962963,11.706300262315503,2,25.0,0.13652967089289492,2,25.0
550.0,2,1.0,0.019230769230769232,10.983055762660102,1,22.0,0.04854002794732671,1,22.0
555.0,2,11.0,0.21153846153846154,12.737880100833634,2,18.0,0.17400244283033928,2,18.0
560.0,3,3.0,0.05555555555555555,11.08080746038589,2,13.0,0.2570331233398858,2,13.0
565.0,4,19.0,0.3333333333333333,10.990434747278385,3,15.0,0.009312133232910951,3,15.0
570.0,1,5.0,0.08771929824561403,12.248283471085312,1,20.0,0.15780424251913722,1,20.0
575.0,1,2.0,0.034482758620689655,13.370079764939417,1,7.0,0.10122443422872295,1,7.0
580.0,4,10.0,0.16666666666666666,12.835702977539722,1,7.0,0.26680544274428275,1,7.0
585.0,2,15.0,0.2727272727272727,12.706175798677927,2,15.0,0.10769393737268496,2,15.0
590.0,1,1.0,0.019230769230769232,12.021673948156304,1,10.0,0.1923098157143573,1,10.0
595.0,1,3.0,0.05660377358490566,13.015510324976145,1,4.0,0.30507503005564734,1,4.0
600.0,2,9.0,0.1836734693877551,13.128273208841499,2,9.0,0.01393285580412989,2,9.0
605.0,1,2.0,0.04,12.365615345434378,0,2.0,0.22300603675652106,0,2.0
610.0,4,18.0,0.3673469387755102,11.136287947306155,1,4.0,0.2561044378211945,1,4.0
615.0,5,33.0,0.6470588235294118,11.361311263779903,1,2.0,0.006166918881940995,1,2.0
620.0,6,45.0,0.8490566037735849,12.782941537476033,3,13.0,0.00020004932752994855,3,13.0
625.0,5,70.0,1.320754716981132,13.72364598179844,3,28.0,0.2558329215908134,3,28.0
630.0,3,54.0,1.0384615384615385,10.923900673383722,0,24.0,0.1777763778189235,0,24.0
635.0,5,78.0,1.3928571428571428,12.199238503487594,2,10.0,0.0962334295386973,2,10.0
640.0,5,78.0,1.4444444444444444,12.282399889284669,2,8.0,0.13315515152999358,2,8.0
645.0,4,98.0,1.8148148148148149,11.73322839674355,2,17.0,0.2766565554873854,2,17.0
650.0,2,92.0,1.6428571428571428,13.586126865086612,0,10.0,0.2727379479857929,0,10.0
655.0,5,107.0,1.8135593220338984,13.50461578165618,2,4.0,0.03281151960791588,2,4.0
660.0,3,116.0,1.9661016949152543,12.24376083700786,0,3.0,0.29092275850417526,0,3.0
665.0,5,137.0,2.3620689655172415,10.959380181314263,2,6.0,0.12902946449107125,2,6.0
670.0,5,162.0,2.892857142857143,11.55994154625822,2,16.0,0.0,2,16.0
675.0,4,168.0,2.896551724137931,10.867506099084984,2,26.0,0.0,2,26.0
680.0,2,152.0,2.6206896551724137,11.672811648569693,0,14.0,0.18181983530170467,0,14.0
685.0,2,162.0,2.892857142857143,11.959640722411669,0,0.0,0.5797611680313417,0,0.0
690.0,3,174.0,3.0,11.721815200434989,1,2.0,0.20859181924916012,1,2.0
695.0,5,190.0,3.6538461538461537,10.349866018883857,2,8.0,0.08284188492096325,2,8.0
700.0,7,217.0,4.254901960784314,9.288481795187568,3,23.0,0.13656420906128944,3,23.0
705.0,9,250.0,4.8076923076923075,9.925512608223297,5,45.0,0.053578791540326236,5,45.0
710.0,4,214.0,3.962962962962963,10.21611498632491,1,28.0,0.08814112841685777,1,28.0
715.0,3,225.0,4.245283018867925,11.08351345202963,0,1.0,0.22843771897120932,0,1.0
720.0,4,236.0,4.214285714285714,12.396828151758813,1,4.0,0.0,1,4.0
725.0,3,251.0,4.482142857142857,12.952560438514137,1,27.0,0.31090864641914695,1,27.0
730.0,3,266.0,4.836363636363636,12.774939396496809,1,14.0,0.0,1,14.0
735.0,3,281.0,5.017857142857143,12.375506905870745,1,19.0,0.13038891738756395,1,19.0
740.0,4,300.0,5.357142857142857,11.205333929225143,2,30.0,0.18713992075333086,2,30.0
745.0,6,287.0,5.035087719298246,10.784444690241722,2,24.0,0.1480029762274079,2,24.0
750.0,5,306.0,5.1,11.819449145750218,3,26.0,0.123528417479868,3,26.0
755.0,4,306.0,5.016393442622951,10.34200735814634,2,23.0,0.06860235740304857,2,23.0
760.0,6,333.0,5.370967741935484,10.424945517796228,4,32.0,0.00019675402323141754,4,32.0
765.0,7,368.0,5.75,10.890797381995494,4,52.0,0.0,4,52.0
770.0,5,356.0,5.741935483870968,10.925914116235825,1,42.0,0.11127463429265863,1,42.0
775.0,3,346.0,5.672131147540983,11.801377743945004,1,27.0,0.20733060877138532,1,27.0
780.0,4,354.0,5.709677419354839,12.524892755036491,1,29.0,0.020727060198488516,1,29.0
785.0,7,379.0,6.423728813559322,11.99320491389353,3,43.0,0.0083575321435209,3,43.0
790.0,6,408.0,6.915254237288136,12.533378672310477,4,63.0,0.19820452082027198,4,63.0
795.0,3,392.0,6.6440677966101696,11.930326001881147,1,51.0,0.05978339671834248,1,51.0
800.0,3,393.0,7.017857142857143,11.600112168188437,1,11.0,0.20322418340475706,1,11.0
805.0,5,406.0,7.0,10.848095514739628,2,16.0,0.15152723440214796,2,16.0
810.0,7,434.0,7.233333333333333,10.62341386183075,4,33.0,0.12554003043975429,4,33.0
815.0,6,438.0,7.551724137931035,11.358481016204356,2,28.0,0.07026895135394513,2,28.0
820.0,5,444.0,7.278688524590164,11.580662904130742,3,29.0,0.09923577130893123,3,29.0
825.0,8,479.0,7.484375,10.6562618739452,4,39.0,0.04778108684968029,4,39.0
830.0,7,468.0,7.2,10.377085829156767,2,42.0,0.06819075811886167,2,42.0
835.0,4,471.0,7.359375,10.917046839418568,1,21.0,0.17865480922573707,1,21.0
840.0,3,486.0,7.253731343283582,12.243991446308506,1,17.0,0.18203157341274098,1,17.0
845.0,3,501.0,7.477611940298507,12.444333302283436,1,22.0,0.24087484247860172,1,22.0
850.0,3,516.0,7.701492537313433,11.531880671724911,1,27.0,0.09243212745379756,1,27.0
855.0,3,502.0,7.27536231884058,12.607841546919731,0,2.0,0.1106714492205588,0,2.0
860.0,2,512.0,7.314285714285714,11.472627598801061,0,0.0,0.20523190947378261,0,0.0
865.0,5,532.0,7.492957746478873,11.311250481050953,3,10.0,0.1629213080875698,3,10.0
870.0,10,578.0,8.5,10.849129815659927,5,35.0,3.6955468582306555e-06,5,35.0
875.0,2,542.0,8.338461538461539,12.12250992653695,0,27.0,0.21358112547669772,0,27.0
880.0,3,554.0,8.935483870967742,12.27538863261661,1,2.0,0.00038429474991779266,1,2.0
885.0,3,569.0,9.327868852459016,13.598188745395841,1,7.0,0.0,1,7.0
890.0,6,586.0,9.451612903225806,11.8866946451332,2,13.0,0.0012087276778948608,2,13.0
895.0,4,589.0,9.203125,11.29456777815847,1,5.0,0.1892666388127929,1,5.0
900.0,6,612.0,10.2,12.293174087594188,2,9.0,0.20111289303806276,2,9.0
905.0,3,618.0,9.96774193548387,11.162838974565064,0,6.0,0.4247264781847605,0,6.0
910.0,6,639.0,10.142857142857142,11.142566187053765,1,1.0,0.25233464317457244,1,1.0
915.0,5,657.0,10.428571428571429,10.56301777652564,2,9.0,0.13370907160617032,2,9.0
920.0,4,664.0,10.215384615384615,11.609840098327117,0,0.0,0.17209700052635823,0,0.0
925.0,4,680.0,10.461538461538462,11.409824251696179,0,0.0,0.024232256112481105,0,0.0
930.0,4,700.0,10.9375,12.45739224495862,0,0.0,0.4120038518981674,0,0.0
935.0,5,724.0,11.138461538461538,11.135882056599335,1,11.0,0.22905007551455406,1,11.0
940.0,6,746.0,10.970588235294118,11.569009885265851,1,9.0,0.10999922116956537,1,9.0
945.0,9,775.0,11.231884057971014,9.794620674588108,4,24.0,0.11203488998706532,4,24.0
950.0,7,792.0,11.0,10.93216358855822,1,25.0,0.13345626236545463,1,25.0
955.0,8,807.0,10.76,10.590950052688678,1,20.0,0.11081622993483597,1,20.0
960.0,7,832.0,10.947368421052632,9.971119029638361,3,26.0,0.09724089633886963,3,26.0
965.0,8,854.0,12.2,9.638675530189673,2,36.0,0.040257545245942765,2,36.0
970.0,12,900.0,13.043478260869565,9.113920035071382,4,38.0,0.0797444638340657,4,38.0
975.0,16,964.0,14.176470588235293,9.668201909334188,5,56.0,0.040253231205322,5,56.0
980.0,15,1001.0,14.098591549295774,10.042029270626902,2,49.0,0.10037053881237742,2,49.0
985.0,10,992.0,13.971830985915492,10.621236228874569,2,39.0,0.16912563667759734,2,39.0
990.0,10,1022.0,14.0,11.37159064634903,3,44.0,0.09754277270140532,3,44.0
995.0,11,1076.0,14.944444444444445,11.557255587675316,4,61.0,0.13206849506505644,4,61.0
1000.0,11,1088.0,16.0,10.163720047655374,2,60.0,0.04824405361959037,2,60.0
1005.0,14,1135.0,17.734375,9.000655528117893,4,54.0,0.10561381418360713,4,54.0
1010.0,15,1205.0,18.53846153846154,9.686109843178064,5,65.0,0.0855419202765531,5,65.0
1015.0,10,1207.0,18.56923076923077,9.87478281444124,1,50.0,0.17295573783938195,1,50.0
1020.0,9,1217.0,19.317460317460316,10.637574871123292,2,34.0,0.1389562036280611,2,34.0
1025.0,12,1269.0,19.523076923076925,10.863487312397908,4,31.0,0.13574985503540835,4,31.0
1030.0,13,1332.0,21.142857142857142,10.450605460857705,4,57.0,0.06986275069579834,4,57.0
1035.0,12,1352.0,21.806451612903224,9.953754683055486,2,57.0,0.08225433370163801,2,57.0
1040.0,13,1391.0,21.4,10.02601296114206,4,61.0,0.0818297695469566,4,61.0
1045.0,12,1446.0,22.246153846153845,9.833151595107973,4,60.0,0.11158699996784217,4,60.0
1050.0,10,1451.0,21.984848484848484,9.719557554524078,2,33.0,0.05155652616131469,2,33.0
1055.0,11,1503.0,22.432835820895523,9.32294289242096,3,20.0,0.10759838548526865,3,20.0
1060.0,11,1558.0,23.606060606060606,10.803627155707904,3,38.0,0.11240193361721293,3,38.0
1065.0,10,1574.0,23.492537313432837,10.797641933510356,2,34.0,0.042037659825579506,2,34.0
1070.0,13,1631.0,24.71212121212121,9.71657073333605,4,24.0,0.11112796849735636,4,24.0
1075.0,11,1657.0,24.36764705882353,9.885287324758258,2,24.0,0.07360544322061029,2,24.0
1080.0,10,1702.0,25.78787878787879,11.021095805577884,1,11.0,0.22030740649975514,1,11.0
1085.0,11,1745.0,26.846153846153847,11.026684414686036,2,11.0,0.212155573985011,2,11.0
1090.0,14,1810.0,28.28125,10.213096417129885,4,26.0,0.00010855121260171442,4,26.0
1095.0,15,1880.0,29.375,9.83256098076355,4,46.0,0.009012933307089094,4,46.0
1100.0,16,1955.0,31.532258064516128,8.98010831677838,5,70.0,0.1403906981503795,5,70.0
1105.0,13,1958.0,32.09836065573771,9.047849135132884,2,47.0,0.10406881211922685,2,47.0
1110.0,14,2003.0,33.94915254237288,9.277949168716718,2,35.0,0.09712011874010476,2,35.0
1115.0,13,2068.0,34.46666666666667,10.327475589549913,2,20.0,0.0,2,20.0
1120.0,14,2138.0,35.63333333333333,10.83450020483267,2,30.0,0.30330747804152625,2,30.0
1125.0,11,2158.0,34.806451612903224,10.572800650240039,0,1.0,0.14796060525910912,0,1.0
1130.0,12,2214.0,36.9,9.989998792062872,1,5.0,0.14093941615098388,1,5.0
1135.0,13,2274.0,38.54237288135593,9.088306075525654,1,8.0,0.05946556353655047,1,8.0
1140.0,18,2353.0,39.21666666666667,8.074286529950445,3,18.0,2.069096391245847e-05,3,18.0
1145.0,14,2409.0,40.15,9.54078933332554,0,18.0,0.23411844410335028,0,18.0
1150.0,14,2466.0,41.1,10.28263995476872,1,1.0,0.0032270144713175334,1,1.0
1155.0,14,2531.0,42.898305084745765,10.389051826494295,0,0.0,1.0,0,0.0
1160.0,14,2596.0,43.266666666666666,10.27383729026417,0,0.0,0.2941256825408812,0,0.0
1165.0,15,2640.0,44.74576271186441,10.167781360951565,1,2.0,1.9686598397983604e-05,1,2.0
1170.0,15,2711.0,45.94915254237288,10.20965360976195,1,7.0,0.1263470896251825,1,7.0
1175.0,14,2774.0,46.233333333333334,10.105544091810849,0,1.0,0.19321555121798137,0,1.0
1180.0,16,2850.0,48.30508474576271,10.370988580209685,2,6.0,0.1389552326157271,2,6.0
1185.0,15,2915.0,47.78688524590164,9.727970647127039,1,8.0,0.22913732817955176,1,8.0
1190.0,14,2965.0,49.416666666666664,8.987630556630403,1,4.0,0.17522998147751773,1,4.0
1195.0,14,3035.0,49.75409836065574,10.791564081772338,1,39.0,0.1523376863806827,1,39.0
1200.0,16,3108.0,48.5625,10.0352189267803,1,12.0,0.13786174476553772,1,12.0
1205.0,15,3167.0,52.78333333333333,10.428108599331383,1,1.0,0.044459501389958266,1,1.0
1210.0,15,3234.0,54.813559322033896,11.297962845734634,2,11.0,0.26509994473317544,2,11.0
1215.0,14,3289.0,54.81666666666667,11.963056091777359,1,3.0,0.22084990285904588,1,3.0
1220.0,15,3361.0,55.09836065573771,11.046600347355165,2,8.0,0.05798148478918671,2,8.0
1225.0,16,3441.0,54.61904761904762,11.4859339139948,3,23.0,0.1396615706130533,3,23.0
1230.0,18,3526.0,55.96825396825397,9.844184891379138,4,43.0,0.0526226480895319,4,43.0
1235.0,13,3548.0,57.225806451612904,9.779863368590387,0,29.0,0.1920238559397301,0,29.0
1240.0,16,3622.0,56.59375,9.236677354370057,2,26.0,0.24792455545181924,2,26.0
1245.0,14,3679.0,56.6,9.330172030522066,1,31.0,0.12409134534641698,1,31.0
1250.0,15,3751.0,55.161764705882355,9.55594430357685,2,8.0,0.03170588705704968,2,8.0
1255.0,14,3810.0,56.865671641791046,9.426075424254597,1,11.0,0.06479292056906887,1,11.0
1260.0,14,3874.0,56.970588235294116,10.226279893308195,0,2.0,0.21818036779769015,0,2.0
1265.0,13,3938.0,57.911764705882355,10.31448370106662,0,0.0,0.4216136637443249,0,0.0
1270.0,16,4014.0,60.81818181818182,9.059921472149398,2,7.0,0.060545720948691505,2,7.0
1275.0,15,4077.0,60.850746268656714,8.982442738741797,0,2.0,0.3352937380939023,0,2.0
1280.0,16,4148.0,61.0,8.828091663118505,1,1.0,0.0005527642405134363,1,1.0
1285.0,14,4217.0,60.24285714285714,10.140995546863666,0,0.0,0.5068093041691506,0,0.0
1290.0,16,4290.0,62.17391304347826,11.074966951730017,1,2.0,0.21909786038505633,1,2.0
1295.0,17,4370.0,63.333333333333336,11.166647816570018,3,13.0,0.25147720837164994,3,13.0
1300.0,15,4428.0,65.11764705882354,10.50529661563463,1,9.0,0.13118601419459236,1,9.0
1305.0,16,4505.0,67.23880597014926,9.926850999474246,2,12.0,0.07023741160371048,2,12.0
1310.0,17,4590.0,67.5,9.529053433841561,3,24.0,0.05585742144196813,3,24.0
1315.0,16,4640.0,68.23529411764706,9.253930917094252,2,23.0,0.10948380078560763,2,23.0
1320.0,16,4718.0,68.3768115942029,9.593451066102135,2,12.0,0.11270051574968913,2,12.0
1325.0,15,4778.0,68.25714285714285,9.540983298343933,1,9.0,0.16435723375548475,1,9.0
1330.0,19,4868.0,68.56338028169014,9.818085490478087,4,20.0,0.11798645303008548,4,20.0
1335.0,16,4928.0,70.4,9.466439001987862,1,19.0,0.11181711918879197,1,19.0
1340.0,18,5014.0,71.62857142857143,9.419517789745735,3,17.0,0.09225013002136241,3,17.0
1345.0,20,5112.0,72.0,9.50530865797275,5,40.0,0.09179915681246366,5,40.0
1350.0,21,5215.0,72.43055555555556,9.522174898591148,5,66.0,0.13020066719596868,5,66.0
1355.0,24,5325.0,71.0,9.651762085000568,6,93.0,1.1109097640991735e-06,6,93.0
1360.0,20,5342.0,69.37662337662337,10.17600384110256,2,71.0,0.17475744615892627,2,71.0
1365.0,19,5402.0,69.25641025641026,9.800816320928499,2,41.0,0.12429684486339136,2,41.0
1370.0,19,5484.0,71.22077922077922,10.16211145224884,3,22.0,0.12545443408130977,3,22.0
1375.0,20,5566.0,70.45569620253164,10.351000619668515,4,41.0,0.127356613178035,4,41.0
1380.0,16,5603.0,70.0375,9.415285817897812,1,29.0,0.0726088517176116,1,29.0
1385.0,18,5689.0,71.1125,9.379612325136447,3,16.0,0.13245415993098586,3,16.0
1390.0,18,5698.0,69.48780487804878,9.879342529266808,2,21.0,0.054649792891455384,2,21.0
1395.0,15,5764.0,72.9620253164557,9.737570271050023,1,15.0,0.1498209386856013,1,15.0
1400.0,17,5845.0,73.0625,9.970889231737107,3,20.0,0.09445397145404358,3,20.0
1405.0,16,5903.0,74.72151898734177,9.732833317109025,1,20.0,0.07708245338150302,1,20.0
1410.0,19,5989.0,77.77922077922078,9.97589019872264,5,26.0,0.030602298304839865,5,26.0
1415.0,17,6047.0,79.5657894736842,9.489927810866789,2,24.0,0.13049383146458265,2,24.0
1420.0,17,6120.0,78.46153846153847,10.478547905809519,2,18.0,0.10615673246184934,2,18.0
1425.0,17,6205.0,77.5625,10.623275491418564,2,91.0,0.19408363393737452,2,91.0
1430.0,18,6263.0,78.2875,9.683211058060916,1,85.0,0.1456663502915785,1,85.0
1435.0,20,6353.0,81.44871794871794,9.04654182744478,4,90.0,0.0006864034906479735,4,90.0
1440.0,19,6429.0,82.42307692307692,9.063932424735352,4,112.0,0.0680165868691744,4,112.0
