step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,7688405358_stopped,7688405358_accumulated_waiting_time,7688405358_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,8.315271901948499,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,9.137518183527154,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.060036156005651,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,15.615903708317862,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,11.818830531050548,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,14.49005988095285,0,0.0,1.0,0,0.0
35.0,1,0.0,0.0,13.659827188556088,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,13.29773551785081,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.229601825189462,0,0.0,1.0,0,0.0
50.0,0,0.0,0.0,13.441206074862553,0,0.0,0.9640178775433725,0,0.0
55.0,1,0.0,0.0,12.436358104480735,0,0.0,1.0,0,0.0
60.0,0,0.0,0.0,12.592721124901109,0,0.0,1.0,0,0.0
65.0,0,0.0,0.0,13.319453341914834,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,14.140140676469072,0,0.0,1.0,0,0.0
75.0,2,2.0,0.038461538461538464,12.752074649953416,0,0.0,1.0,0,0.0
80.0,1,0.0,0.0,12.57881908017451,0,0.0,1.0,0,0.0
85.0,2,1.0,0.016666666666666666,12.912630383227135,1,1.0,0.0014726773565192325,1,1.0
90.0,2,6.0,0.09523809523809523,13.45271935398588,1,6.0,0.0,1,6.0
95.0,1,11.0,0.171875,13.88648564094278,1,11.0,0.346438408172065,1,11.0
100.0,1,16.0,0.23880597014925373,14.972808251275088,1,16.0,0.15862378242429326,1,16.0
105.0,1,21.0,0.29577464788732394,14.369458221295856,1,21.0,0.051452848929612265,1,21.0
110.0,2,30.0,0.40540540540540543,13.75512751231732,2,30.0,0.20813555941502604,2,30.0
115.0,3,44.0,0.6027397260273972,14.487635375635628,3,44.0,0.0,3,44.0
120.0,6,60.0,0.7792207792207793,11.574279997724064,3,59.0,0.12250406809117285,3,59.0
125.0,4,80.0,1.0526315789473684,13.113028367339927,3,74.0,0.07505968108361154,3,74.0
130.0,6,105.0,1.3291139240506329,13.868305031874728,4,94.0,0.07567560156799447,4,94.0
135.0,5,114.0,1.4074074074074074,14.084336774314636,4,114.0,0.09666478649571848,4,114.0
140.0,4,134.0,1.558139534883721,14.13683681581493,4,134.0,0.0,4,134.0
145.0,7,155.0,1.7816091954022988,13.92775052383005,4,154.0,0.1631955115016651,4,154.0
150.0,5,175.0,1.9230769230769231,12.73070774137549,4,174.0,0.07085530691135217,4,174.0
155.0,2,3.0,0.03260869565217391,13.444960404216237,1,78.0,0.11714993595311803,1,78.0
160.0,2,13.0,0.13978494623655913,13.612240228846373,2,13.0,0.14791060162256195,2,13.0
165.0,3,5.0,0.05319148936170213,13.979921400987426,2,12.0,0.12559446366175692,2,12.0
170.0,4,18.0,0.1875,13.560404952210378,3,18.0,0.1117090596267271,3,18.0
175.0,4,37.0,0.3894736842105263,13.767650377210138,4,37.0,0.0833025263243817,4,37.0
180.0,6,58.0,0.5858585858585859,12.905996066814273,4,57.0,0.18262512209254725,4,57.0
185.0,7,89.0,0.9081632653061225,13.10942119669788,6,86.0,0.24661303971084964,6,86.0
190.0,2,13.0,0.1368421052631579,13.599802593199772,0,45.0,0.09044558320643137,0,45.0
195.0,3,5.0,0.05263157894736842,14.112763443923594,0,11.0,0.39913621785617,0,11.0
200.0,2,4.0,0.0425531914893617,14.86110258575771,2,4.0,0.0006876078402669148,2,4.0
205.0,2,14.0,0.14583333333333334,13.947064530081207,2,14.0,0.3279001917865196,2,14.0
210.0,5,25.0,0.2631578947368421,12.37632991184464,2,24.0,0.16196697336977448,2,24.0
215.0,4,40.0,0.41237113402061853,13.144370661061652,2,36.0,0.08327681982120189,2,36.0
220.0,2,44.0,0.4731182795698925,13.854746729549221,2,57.0,0.35559004616436807,2,57.0
225.0,4,55.0,0.5851063829787234,13.934028792371626,3,70.0,0.013294389086775838,3,70.0
230.0,5,73.0,0.7684210526315789,14.797032197296804,4,89.0,0.28969927839049664,4,89.0
235.0,5,95.0,1.0,13.326553978128706,5,110.0,0.08660267229588953,5,110.0
240.0,6,120.0,1.25,14.062657602904999,5,135.0,0.004061499115264012,5,135.0
245.0,7,151.0,1.641304347826087,13.979119374841646,7,166.0,0.000578588149814844,7,166.0
250.0,2,33.0,0.35106382978723405,12.806913125235445,2,77.0,0.2138367627844792,2,77.0
255.0,3,6.0,0.06315789473684211,12.806080288419267,1,12.0,0.1005970153462673,1,12.0
260.0,1,1.0,0.010526315789473684,13.690064354219762,1,12.0,0.3535387873249836,1,12.0
265.0,3,10.0,0.10752688172043011,13.636387634048527,2,21.0,0.1545122848656754,2,21.0
270.0,2,20.0,0.21978021978021978,14.416198201936075,2,32.0,0.1879659537624488,2,32.0
275.0,5,35.0,0.3888888888888889,14.06481614177321,3,45.0,0.07726430639203978,3,45.0
280.0,7,57.0,0.6333333333333333,13.124487694280838,4,65.0,0.04530134767102761,4,65.0
285.0,8,90.0,1.0112359550561798,13.601369273986572,5,88.0,0.07327842598106558,5,88.0
290.0,9,114.0,1.2808988764044944,13.058070563597802,6,114.0,0.1304457124658502,6,114.0
