step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.09657651614947,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2716875166618458,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.614606054606227,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6196730781642946,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,14.80506269918928,0,0.0,1.0,0,0.0,1.0,0,0.0,0.12909681664313843,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,4.0,0.1111111111111111,16.883628976955936,0,0.0,1.0,0,0.0,1.0,1,4.0,0.276726597097601,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,4.0
25.0,0,0.0,0.0,17.171533665768745,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5923734921337982,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,2.0,0.038461538461538464,19.15589111275149,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6659049680259138,1,2.0,0.3756386002084389,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0
35.0,2,8.0,0.13559322033898305,18.963232745113384,0,0.0,1.0,0,0.0,0.08990990067575771,0,0.0,1.0,1,1.0,0.00201788958714063,1,7.0,0.10615255163494837,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,8.0
40.0,4,18.0,0.28125,18.304705377414447,0,0.0,1.0,0,0.0,0.49803562198933354,0,0.0,1.0,0,0.0,1.0,4,18.0,0.009414233573270144,0,0.0,0.9590412133859335,0,0.0,1.0,0,0.0,1.0,4,18.0
45.0,5,30.0,0.40540540540540543,17.383001758013904,0,0.0,1.0,0,0.0,0.7624978663312152,0,0.0,1.0,0,0.0,0.22368616254632676,3,32.0,0.11353406133548533,0,0.0,0.9991768026038241,1,0.0,0.0,0,0.0,1.0,4,32.0
