step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.60362677936588,0,0.0,1.0,0,0.0,1.0,0,0.0,0.21851158792970318,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.31407921569293,0,0.0,1.0,0,0.0,1.0,0,0.0,0.535207999518663,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,14.753174508170341,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2802412621563426,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,3.0,0.08333333333333333,16.439769552883174,0,0.0,1.0,0,0.0,1.0,1,3.0,0.26497957553971263,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,3.0
25.0,0,0.0,0.0,16.711556137283534,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5452359603670529,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,18.466447635234807,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9420675519395187,0,0.0,0.20369103494165314,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,2,7.0,0.11864406779661017,19.037134482198585,0,0.0,1.0,0,0.0,0.060065949578739876,0,0.0,1.0,0,0.0,1.0,2,7.0,0.2552860302907267,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,7.0
40.0,4,20.0,0.31746031746031744,19.037214365952682,0,0.0,1.0,0,0.0,0.39263840858545074,0,0.0,1.0,0,0.0,1.0,4,20.0,0.17325265818030403,0,0.0,0.9860527652604864,0,0.0,1.0,0,0.0,1.0,4,20.0
45.0,5,13.0,0.1780821917808219,17.607218596099983,0,0.0,1.0,0,0.0,0.7187270263464004,0,0.0,1.0,0,0.0,0.13455918956253074,2,23.0,0.1000934685335834,0,0.0,0.990900734338698,1,0.0,0.0,0,0.0,1.0,3,23.0
50.0,6,33.0,0.4125,18.47520487256948,0,0.0,1.0,0,0.0,0.02712614557346238,0,0.0,1.0,0,0.0,1.0,5,33.0,0.0002588559295795544,0,0.0,0.770211025311166,0,0.0,1.0,0,0.0,1.0,5,33.0
