step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.65421618210813,0,0.0,1.0,0,0.0,1.0,0,0.0,0.27506383314693283,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.447935121096766,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6232122289821985,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,14.64776601867493,0,0.0,1.0,0,0.0,1.0,0,0.0,0.14798291998371504,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,4.0,0.1111111111111111,16.835122163233578,0,0.0,1.0,0,0.0,1.0,1,4.0,0.319552955058912,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,4.0
25.0,0,0.0,0.0,16.908085253316237,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5569867550706312,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,1.0,0.019230769230769232,19.14926924354846,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.000400240150232255,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0
35.0,1,6.0,0.1016949152542373,19.969738381260907,0,0.0,1.0,0,0.0,0.08820436727131971,0,0.0,1.0,0,0.0,1.0,1,6.0,0.4401377443534137,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0
40.0,3,14.0,0.2222222222222222,19.84017243172588,0,0.0,1.0,0,0.0,0.47864909886100304,0,0.0,1.0,0,0.0,1.0,3,14.0,0.21550008543458524,0,0.0,0.9850412005451867,0,0.0,1.0,0,0.0,1.0,3,14.0
45.0,5,29.0,0.3972602739726027,18.415720809154873,0,0.0,1.0,0,0.0,0.7693620878006903,0,0.0,1.0,0,0.0,0.13448359138593133,3,29.0,0.10732049966434598,0,0.0,0.9666012742703782,1,0.0,0.0,0,0.0,1.0,4,29.0
50.0,7,53.0,0.6625,18.997467164823025,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,6,53.0,0.0004998704699677577,0,0.0,0.5037817472033589,0,0.0,1.0,0,0.0,1.0,6,53.0
55.0,7,83.0,0.9651162790697675,19.44338485270213,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,6,83.0,0.05399730375188635,0,0.0,0.00808347681344787,0,0.0,1.0,0,0.0,1.0,7,83.0
60.0,9,114.0,1.2,18.49770704548741,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3601720836818719,0,0.0,1.0,7,114.0,0.008159313898298754,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9889214767754061,7,114.0
65.0,9,153.0,1.457142857142857,17.813807800536505,0,0.0,1.0,0,0.0,1.0,0,0.0,0.42890760827147606,0,0.0,0.5854433952672752,8,153.0,0.0,0,0.0,0.9069998046588755,0,0.0,0.5497897576622649,0,0.0,0.5178697582350095,8,153.0
70.0,11,201.0,1.7787610619469028,16.554154779386156,0,0.0,1.0,0,0.0,0.6521729857447386,1,4.0,1.171485809384174e-05,1,4.0,0.0441548949034045,8,193.0,0.10451764928280503,0,0.0,0.5429063870671748,0,0.0,1.0,0,0.0,0.2943729729475896,10,201.0
75.0,15,257.0,2.12396694214876,17.291362993142744,0,0.0,1.0,0,0.0,0.8991741947102304,0,0.0,1.0,3,19.0,1.6597353376184911e-06,8,233.0,0.07647073724881254,0,0.0,0.9660702830831638,0,0.0,1.0,2,5.0,0.0003492106212899287,13,257.0
80.0,17,329.0,2.5307692307692307,17.342246942032247,0,0.0,1.0,0,0.0,1.0,0,0.0,0.21017733641260694,3,34.0,0.01757142185129193,10,280.0,0.09000651487365102,0,0.0,0.31847639175652714,0,0.0,1.0,2,15.0,0.0,15,329.0
85.0,20,413.0,3.0145985401459856,17.563805279180087,0,0.0,1.0,0,0.0,1.0,1,2.0,0.001166112636313821,4,53.0,7.765004680347184e-06,10,330.0,0.0,0,0.0,0.9109073080148955,0,0.0,0.06195044024290016,2,25.0,0.0,17,410.0
90.0,18,495.0,3.36734693877551,17.894521030054896,0,0.0,0.9798241086730011,0,0.0,1.0,1,7.0,0.4952206180841016,4,73.0,0.11391299758409808,10,380.0,0.019706616373484805,0,0.0,0.9248233570328548,0,0.0,0.47946302647962535,2,35.0,0.0,17,495.0
95.0,20,572.0,3.6666666666666665,17.530508268368237,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5743773510043373,4,93.0,0.006291157070513522,11,432.0,1.150353977727584e-05,0,0.0,0.8994616580506924,0,0.0,1.0,2,45.0,0.1323345805167558,17,570.0
100.0,23,671.0,4.066666666666666,18.074127093141048,0,0.0,1.0,0,0.0,1.0,2,2.0,0.0027585400553847735,5,118.0,0.0,11,487.0,0.0,0,0.0,0.7720706501317629,0,0.0,1.0,3,57.0,4.383271546118614e-05,21,664.0
