step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.85150387621304,0,0.0,1.0,0,0.0,1.0,0,0.0,0.31313648009829564,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.786166508083728,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7089162660020456,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,14.848785724215531,0,0.0,1.0,0,0.0,1.0,0,0.0,0.14190903797850957,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,5.0,0.1388888888888889,17.08399797832671,0,0.0,1.0,0,0.0,1.0,1,5.0,0.31442131982534605,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,5.0
25.0,0,0.0,0.0,17.290053321366432,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5771925501911138,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,1.0,0.019230769230769232,19.102574997974692,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5617128759930067,1,1.0,0.4020989475364419,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0
35.0,2,8.0,0.13559322033898305,19.619816701651917,0,0.0,1.0,0,0.0,0.06931666107258214,0,0.0,1.0,1,2.0,0.00037491102604655306,1,6.0,0.0058267880108129775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,8.0
40.0,4,27.0,0.421875,19.54647774221998,0,0.0,1.0,0,0.0,0.42273809944133806,0,0.0,1.0,1,7.0,0.0,3,20.0,0.0,0,0.0,0.9671597893388758,0,0.0,1.0,0,0.0,1.0,4,27.0
45.0,6,47.0,0.6351351351351351,18.2908260575983,0,0.0,1.0,0,0.0,0.7710188942815366,0,0.0,1.0,1,12.0,0.07768176753229426,3,35.0,0.14812452017034503,0,0.0,0.8524697444304344,1,0.0,0.0,0,0.0,1.0,5,47.0
