step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1627635979_stopped,1627635979_accumulated_waiting_time,1627635979_average_speed,GS_6410351174_stopped,GS_6410351174_accumulated_waiting_time,GS_6410351174_average_speed,GS_cluster_1193913723_1516363358_stopped,GS_cluster_1193913723_1516363358_accumulated_waiting_time,GS_cluster_1193913723_1516363358_average_speed,GS_cluster_1514516813_1637057199_1637057202_1637057203_stopped,GS_cluster_1514516813_1637057199_1637057202_1637057203_accumulated_waiting_time,GS_cluster_1514516813_1637057199_1637057202_1637057203_average_speed,GS_cluster_1637057155_1637057158_1637057169_653486066_stopped,GS_cluster_1637057155_1637057158_1637057169_653486066_accumulated_waiting_time,GS_cluster_1637057155_1637057158_1637057169_653486066_average_speed,GS_cluster_1646271653_21111520_6412799394_6641317282_stopped,GS_cluster_1646271653_21111520_6412799394_6641317282_accumulated_waiting_time,GS_cluster_1646271653_21111520_6412799394_6641317282_average_speed,GS_cluster_1646282857_1646282859_6463215687_6463215688_stopped,GS_cluster_1646282857_1646282859_6463215687_6463215688_accumulated_waiting_time,GS_cluster_1646282857_1646282859_6463215687_6463215688_average_speed,GS_cluster_1646282864_1646282868_6408185435_6408185436_stopped,GS_cluster_1646282864_1646282868_6408185435_6408185436_accumulated_waiting_time,GS_cluster_1646282864_1646282868_6408185435_6408185436_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.140483416912248,0,0.0,1.0,0,0.0,1.0,0,0.0,0.22051159167212647,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,16.020384904059178,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5921498533414832,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,14.725699339858599,0,0.0,1.0,0,0.0,1.0,0,0.0,0.309669806504003,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,3,1.0,0.027777777777777776,16.294294529851246,0,0.0,1.0,0,0.0,1.0,1,1.0,0.2766813358999102,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,1.0
25.0,1,6.0,0.13636363636363635,16.591805667405247,0,0.0,1.0,0,0.0,1.0,1,6.0,0.0,0,0.0,1.0,0,0.0,0.3061824769314358,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0
30.0,2,13.0,0.25,18.4797635713491,0,0.0,1.0,0,0.0,1.0,1,11.0,0.0,0,0.0,0.1956192168601274,1,2.0,0.3129273455450549,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,13.0
35.0,3,26.0,0.4406779661016949,19.071318469191855,0,0.0,1.0,0,0.0,0.04325378317512379,1,16.0,0.0,1,3.0,1.2278690801147066e-05,1,7.0,0.15310383882511994,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,26.0
40.0,5,48.0,0.75,18.86123143774147,0,0.0,1.0,0,0.0,0.34114343436289335,1,21.0,0.0,1,8.0,0.0,3,19.0,0.15708337181218732,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,5,48.0
45.0,7,73.0,0.9864864864864865,17.467874104975397,0,0.0,1.0,0,0.0,0.6596765149746718,1,26.0,0.0,1,13.0,0.05861729563006256,3,34.0,0.0692935199448251,0,0.0,0.9988335914477164,1,0.0,0.0,0,0.0,1.0,6,73.0
